Cultural,Genético,SPF,ciclo,destino,origem
1.262,1.262,1.262,10,BY,PL
3.1540000000000004,3.1540000000000004,3.1540000000000004,10,DE,PL
0.935,0.935,2.095,10,CZ,PL
0.332,0.332,1.492,10,LT,PL
2.247,2.641,2.635,10,CZ,DE
1.4189999999999998,1.1179999999999999,1.8379999999999999,10,LU,DE
1.117,1.418,3.0549999999999997,10,CH,DE
2.848,2.848,2.1,10,CY,DE
2.29,2.29,1.141,10,IL,DE
7.773,7.379,5.519,10,AT,DE
0.615,0.615,0.317,10,RU,DE
2.375,2.769,3.923,10,SK,CZ
1.7919999999999998,1.4909999999999999,1.373,10,FR,LU
0.42,0.721,0.001,10,CH,FR
0.001,0.001,0.001,10,ES,FR
1.4909999999999999,1.4909999999999999,1.4909999999999999,10,UK,FR
0.796,0.796,1.5019999999999998,10,IT,CH
0.001,0.001,0.8140000000000001,10,ES,CH
0.436,0.436,0.436,10,ES,IT
1.126,1.126,1.126,10,MT,IT
1.142,1.142,0.436,10,AT,IT
0.771,0.771,0.771,10,GR,IT
1.8310000000000002,1.8310000000000002,1.8310000000000002,10,RO,MD
0.6739999999999999,1.039,2.233,10,HU,BG
1.559,1.559,1.559,10,MK,BG
0.742,0.377,0.377,10,RO,BG
1.187,1.187,1.5180000000000002,10,TR,BG
3.544,3.544,2.681,10,GR,BG
0.332,0.332,0.001,10,TR,RO
2.151,1.7860000000000003,1.455,10,HU,RO
3.5,3.5,2.637,10,AT,GR
0.749,0.749,0.001,10,UK,CY
1.15,1.15,0.001,10,LT,IL
1.7319999999999998,1.7319999999999998,1.7319999999999998,10,HR,ME
1.004,1.004,1.004,10,RS,HU
0.976,0.976,1.273,10,HR,HU
3.0290000000000004,3.0290000000000004,4.189,10,SK,HU
0.389,0.783,0.001,10,AT,SK
0.8140000000000001,0.8140000000000001,0.001,10,ES,PT
1.1920000000000002,1.1920000000000002,0.379,10,UK,PT
1.668,1.668,1.371,10,SL,HR
2.516,2.516,2.2190000000000003,10,AT,SL
2.36,2.36,2.36,10,LV,LT
0.322,0.322,0.001,10,UK,IS
1.67,1.67,0.728,10,UK,IE
0.293,0.293,0.293,10,SE,NO
1.654,1.654,1.654,10,FI,SE
0.001,0.001,0.001,10,LV,EE
2.1670000000000003,2.1670000000000003,3.109,11,BE,NL
1.932,1.9289999999999998,2.1359999999999997,11,DK,NL
2.9520000000000004,2.9490000000000003,3.7890000000000006,11,DE,NL
2.306,2.306,2.29,11,UK,NL
1.921,1.921,1.91,11,LT,NL
0.336,0.336,0.608,11,IE,BE
2.1470000000000002,2.1470000000000002,1.826,11,IS,DK
2.485,2.485,2.485,11,NO,DK
8.274999999999997,8.277999999999999,8.689999999999998,11,DE,DK
1.438,1.438,1.438,11,EE,DK
3.834,3.834,3.834,11,SE,DK
1.103,1.103,1.4009999999999998,11,RU,DK
1.141,1.141,1.141,11,UA,PL
1.262,1.262,1.262,11,BY,PL
3.1540000000000004,3.1540000000000004,3.1540000000000004,11,DE,PL
1.2690000000000001,1.2690000000000001,2.4290000000000003,11,CZ,PL
0.666,0.666,1.826,11,LT,PL
2.247,2.962,2.96,11,CZ,DE
1.4189999999999998,1.1179999999999999,1.8379999999999999,11,LU,DE
1.412,1.7129999999999999,4.063,11,CH,DE
2.848,2.848,2.1,11,CY,DE
2.29,2.29,1.141,11,IL,DE
9.495,8.779999999999998,6.202999999999999,11,AT,DE
0.615,0.615,0.317,11,RU,DE
2.375,3.0900000000000003,4.248,11,SK,CZ
1.7919999999999998,1.4909999999999999,1.373,11,FR,LU
0.42,0.721,0.001,11,CH,FR
0.001,0.001,0.001,11,ES,FR
1.4909999999999999,1.4909999999999999,1.4909999999999999,11,UK,FR
1.091,1.091,2.51,11,IT,CH
0.001,0.001,0.8140000000000001,11,ES,CH
0.436,0.436,0.436,11,ES,IT
2.134,2.134,2.134,11,MT,IT
1.855,1.855,0.436,11,AT,IT
0.771,0.771,0.771,11,GR,IT
1.8310000000000002,1.8310000000000002,1.8310000000000002,11,RO,MD
0.6739999999999999,1.039,2.233,11,HU,BG
1.559,1.559,1.559,11,MK,BG
0.742,0.377,0.377,11,RO,BG
1.187,1.187,1.5180000000000002,11,TR,BG
3.544,3.544,2.681,11,GR,BG
0.332,0.332,0.001,11,TR,RO
2.151,1.7860000000000003,1.455,11,HU,RO
3.5,3.5,2.637,11,AT,GR
1.134,1.134,0.386,11,UK,CY
1.15,1.15,0.001,11,LT,IL
1.7319999999999998,1.7319999999999998,1.7319999999999998,11,HR,ME
1.004,1.004,1.004,11,RS,HU
0.976,0.976,1.273,11,HR,HU
3.3540000000000005,3.3540000000000005,4.514,11,SK,HU
0.714,1.429,0.001,11,AT,SK
0.8140000000000001,0.8140000000000001,0.001,11,ES,PT
1.5770000000000002,1.5770000000000002,0.764,11,UK,PT
1.668,1.668,1.371,11,SL,HR
2.879,2.879,2.5820000000000003,11,AT,SL
2.36,2.36,2.36,11,LV,LT
0.322,0.322,0.001,11,UK,IS
1.67,1.67,0.728,11,UK,IE
0.293,0.293,0.293,11,SE,NO
1.654,1.654,1.654,11,FI,SE
0.001,0.001,0.001,11,LV,EE
2.5080000000000005,2.5080000000000005,3.45,12,BE,NL
1.932,1.9289999999999998,2.1359999999999997,12,DK,NL
3.5860000000000007,3.5830000000000006,4.423000000000001,12,DE,NL
2.599,2.599,2.583,12,UK,NL
1.921,1.921,1.91,12,LT,NL
0.336,0.336,0.608,12,IE,BE
2.1470000000000002,2.1470000000000002,1.826,12,IS,DK
2.485,2.485,2.485,12,NO,DK
8.572999999999997,8.575999999999999,8.987999999999998,12,DE,DK
1.438,1.438,1.438,12,EE,DK
4.132,4.132,4.132,12,SE,DK
1.103,1.103,1.4009999999999998,12,RU,DK
1.533,1.533,1.533,12,UA,PL
1.262,1.262,1.262,12,BY,PL
3.8390000000000004,3.8390000000000004,3.8390000000000004,12,DE,PL
1.2690000000000001,1.2690000000000001,2.4290000000000003,12,CZ,PL
0.666,0.666,1.826,12,LT,PL
2.545,3.2600000000000002,3.657,12,CZ,DE
1.4189999999999998,1.1179999999999999,1.8379999999999999,12,LU,DE
1.412,2.105,4.063,12,CH,DE
2.848,2.848,2.1,12,CY,DE
2.29,2.29,1.141,12,IL,DE
10.626999999999999,9.519999999999996,6.936,12,AT,DE
1.014,1.014,0.716,12,RU,DE
2.375,3.0900000000000003,4.647,12,SK,CZ
1.7919999999999998,1.4909999999999999,1.373,12,FR,LU
0.42,0.721,0.001,12,CH,FR
0.001,0.001,0.001,12,ES,FR
1.4909999999999999,1.4909999999999999,1.4909999999999999,12,UK,FR
1.091,1.483,2.51,12,IT,CH
0.001,0.001,0.8140000000000001,12,ES,CH
0.436,0.436,0.436,12,ES,IT
2.933,2.933,2.933,12,MT,IT
1.855,1.855,0.868,12,AT,IT
1.57,1.9620000000000002,1.138,12,GR,IT
1.8310000000000002,1.8310000000000002,1.8310000000000002,12,RO,MD
1.1059999999999999,1.4709999999999999,2.233,12,HU,BG
1.559,1.559,1.559,12,MK,BG
0.742,0.377,0.377,12,RO,BG
1.187,1.187,1.5180000000000002,12,TR,BG
4.343,4.343,3.048,12,GR,BG
0.332,0.332,0.001,12,TR,RO
2.151,1.7860000000000003,1.455,12,HU,RO
3.892,3.5,3.029,12,AT,GR
1.134,1.134,0.386,12,UK,CY
1.15,1.15,0.001,12,LT,IL
1.7319999999999998,1.7319999999999998,1.7319999999999998,12,HR,ME
1.436,1.436,1.436,12,RS,HU
1.7309999999999999,2.13,2.427,12,HR,HU
4.109000000000001,4.508000000000001,6.100000000000001,12,SK,HU
1.512,1.828,0.433,12,AT,SK
0.8140000000000001,0.8140000000000001,0.001,12,ES,PT
1.5770000000000002,1.5770000000000002,0.764,12,UK,PT
2.408,2.009,1.712,12,SL,HR
3.619,3.22,2.9230000000000005,12,AT,SL
2.36,2.36,2.36,12,LV,LT
0.322,0.322,0.001,12,UK,IS
1.67,1.67,0.728,12,UK,IE
0.293,0.293,0.293,12,SE,NO
1.654,1.654,1.654,12,FI,SE
0.001,0.001,0.001,12,LV,EE
2.5080000000000005,2.5080000000000005,3.45,13,BE,NL
1.932,1.9289999999999998,2.1359999999999997,13,DK,NL
4.010000000000001,4.007000000000001,4.847000000000001,13,DE,NL
3.023,3.023,3.007,13,UK,NL
1.921,1.921,1.91,13,LT,NL
0.336,0.336,0.608,13,IE,BE
2.1470000000000002,2.1470000000000002,1.826,13,IS,DK
2.485,2.485,2.485,13,NO,DK
9.699999999999998,9.702999999999998,10.114999999999997,13,DE,DK
1.805,1.805,1.805,13,EE,DK
4.566,4.566,4.566,13,SE,DK
1.103,1.103,1.4009999999999998,13,RU,DK
1.8239999999999998,1.8239999999999998,1.8239999999999998,13,UA,PL
2.12,2.12,2.12,13,BY,PL
4.697000000000001,4.697000000000001,4.697000000000001,13,DE,PL
1.56,1.56,2.72,13,CZ,PL
0.666,0.666,1.826,13,LT,PL
2.545,3.2600000000000002,3.657,13,CZ,DE
1.8409999999999997,1.5399999999999998,2.669,13,LU,DE
1.412,2.105,4.4719999999999995,13,CH,DE
2.848,2.848,2.1,13,CY,DE
2.29,2.29,1.141,13,IL,DE
11.742,10.634999999999998,8.051,13,AT,DE
1.014,1.014,0.716,13,RU,DE
2.666,3.3810000000000002,4.938000000000001,13,SK,CZ
2.2009999999999996,1.9,1.373,13,FR,LU
0.42,0.721,0.001,13,CH,FR
0.41,0.41,0.001,13,ES,FR
1.4909999999999999,1.4909999999999999,1.4909999999999999,13,UK,FR
1.091,1.483,2.9189999999999996,13,IT,CH
0.001,0.001,0.8140000000000001,13,ES,CH
1.279,1.279,0.87,13,ES,IT
3.7619999999999996,3.7619999999999996,3.7619999999999996,13,MT,IT
2.289,2.615,1.302,13,AT,IT
1.99,2.708,1.5579999999999998,13,GR,IT
1.8310000000000002,1.8310000000000002,1.8310000000000002,13,RO,MD
1.1059999999999999,1.4709999999999999,2.233,13,HU,BG
1.9789999999999999,1.9789999999999999,1.9789999999999999,13,MK,BG
0.742,0.377,0.377,13,RO,BG
1.609,1.609,1.9400000000000002,13,TR,BG
5.185,5.185,3.89,13,GR,BG
0.332,0.332,0.001,13,TR,RO
2.151,1.7860000000000003,1.455,13,HU,RO
4.64,3.922,3.777,13,AT,GR
1.134,1.134,0.386,13,UK,CY
1.15,1.15,0.001,13,LT,IL
1.7319999999999998,1.7319999999999998,1.7319999999999998,13,HR,ME
1.436,1.436,1.436,13,RS,HU
1.7309999999999999,2.13,2.427,13,HR,HU
4.400000000000001,4.799000000000001,6.391000000000002,13,SK,HU
1.512,1.828,0.433,13,AT,SK
1.248,1.248,0.435,13,ES,PT
1.5770000000000002,1.5770000000000002,0.764,13,UK,PT
2.408,2.009,1.712,13,SL,HR
3.986,3.587,3.2900000000000005,13,AT,SL
2.36,2.36,2.36,13,LV,LT
0.322,0.322,0.001,13,UK,IS
1.67,1.67,0.728,13,UK,IE
0.293,0.293,0.293,13,SE,NO
2.088,2.088,2.088,13,FI,SE
0.001,0.001,0.001,13,LV,EE
2.5080000000000005,2.5080000000000005,3.45,14,BE,NL
1.932,1.9289999999999998,2.1359999999999997,14,DK,NL
4.010000000000001,4.007000000000001,4.847000000000001,14,DE,NL
3.023,3.023,3.007,14,UK,NL
1.921,1.921,1.91,14,LT,NL
0.336,0.336,0.608,14,IE,BE
2.1470000000000002,2.1470000000000002,1.826,14,IS,DK
2.485,2.485,2.485,14,NO,DK
10.409999999999997,10.412999999999997,10.824999999999996,14,DE,DK
1.805,1.805,1.805,14,EE,DK
5.276,5.276,5.276,14,SE,DK
1.103,1.103,1.4009999999999998,14,RU,DK
1.8239999999999998,1.8239999999999998,1.8239999999999998,14,UA,PL
2.12,2.12,2.12,14,BY,PL
4.697000000000001,4.697000000000001,4.697000000000001,14,DE,PL
1.56,1.56,2.72,14,CZ,PL
0.666,0.666,1.826,14,LT,PL
3.179,3.8940000000000006,4.002,14,CZ,DE
2.2459999999999996,1.9449999999999998,3.074,14,LU,DE
1.412,2.105,4.893,14,CH,DE
2.848,2.848,2.1,14,CY,DE
2.29,2.29,1.141,14,IL,DE
12.568,11.460999999999997,8.745,14,AT,DE
1.359,1.359,1.061,14,RU,DE
2.955,3.6700000000000004,4.938000000000001,14,SK,CZ
2.2009999999999996,1.9,1.373,14,FR,LU
0.42,0.721,0.001,14,CH,FR
0.41,0.41,0.001,14,ES,FR
1.4909999999999999,1.4909999999999999,1.4909999999999999,14,UK,FR
1.091,1.483,3.3399999999999994,14,IT,CH
0.001,0.001,0.8140000000000001,14,ES,CH
1.9979999999999998,1.9979999999999998,1.589,14,ES,IT
3.7619999999999996,3.7619999999999996,3.7619999999999996,14,MT,IT
3.015,3.341,2.021,14,AT,IT
2.404,3.1220000000000003,1.5579999999999998,14,GR,IT
2.12,2.12,2.12,14,RO,MD
1.5199999999999998,1.8849999999999998,2.233,14,HU,BG
1.9789999999999999,1.9789999999999999,1.9789999999999999,14,MK,BG
0.742,0.377,0.6659999999999999,14,RO,BG
1.609,1.609,1.9400000000000002,14,TR,BG
5.598999999999999,5.598999999999999,4.179,14,GR,BG
0.332,0.332,0.001,14,TR,RO
2.44,2.075,1.455,14,HU,RO
4.64,3.922,4.066,14,AT,GR
1.134,1.134,0.386,14,UK,CY
1.15,1.15,0.001,14,LT,IL
2.1369999999999996,2.1369999999999996,2.1369999999999996,14,HR,ME
1.436,1.436,1.436,14,RS,HU
1.7309999999999999,2.13,2.427,14,HR,HU
4.689000000000001,5.088000000000001,6.8050000000000015,14,SK,HU
1.512,1.828,0.847,14,AT,SK
1.9669999999999999,1.9669999999999999,1.154,14,ES,PT
1.5770000000000002,1.5770000000000002,0.764,14,UK,PT
3.1180000000000003,2.7190000000000003,2.4219999999999997,14,SL,HR
4.696000000000001,4.297000000000001,4.000000000000001,14,AT,SL
2.36,2.36,2.36,14,LV,LT
0.322,0.322,0.001,14,UK,IS
1.67,1.67,0.728,14,UK,IE
0.293,0.293,0.293,14,SE,NO
2.3770000000000002,2.3770000000000002,2.3770000000000002,14,FI,SE
0.001,0.001,0.001,14,LV,EE
3.232,3.232,3.8230000000000004,15,BE,NL
1.932,1.9289999999999998,2.4309999999999996,15,DK,NL
4.656000000000001,4.6530000000000005,4.847000000000001,15,DE,NL
3.023,3.023,3.007,15,UK,NL
2.216,2.216,2.205,15,LT,NL
0.687,0.687,0.608,15,IE,BE
2.4840000000000004,2.4840000000000004,2.1630000000000003,15,IS,DK
2.84,2.84,2.84,15,NO,DK
11.458999999999996,11.461999999999996,11.873999999999995,15,DE,DK
1.805,1.805,1.805,15,EE,DK
5.633,5.633,5.633,15,SE,DK
1.103,1.103,1.6959999999999997,15,RU,DK
1.8239999999999998,1.8239999999999998,1.8239999999999998,15,UA,PL
2.12,2.12,2.12,15,BY,PL
4.697000000000001,4.697000000000001,4.697000000000001,15,DE,PL
1.56,1.56,2.72,15,CZ,PL
0.666,0.666,1.826,15,LT,PL
3.53,4.6000000000000005,4.002,15,CZ,DE
2.2459999999999996,1.9449999999999998,3.074,15,LU,DE
1.412,2.105,4.893,15,CH,DE
2.848,2.848,2.1,15,CY,DE
2.29,2.29,1.141,15,IL,DE
13.616999999999999,12.154999999999996,9.793999999999999,15,AT,DE
1.654,1.654,1.061,15,RU,DE
3.638,4.708000000000001,5.2700000000000005,15,SK,CZ
2.2009999999999996,1.9,1.373,15,FR,LU
0.42,0.721,0.352,15,CH,FR
0.41,0.41,0.001,15,ES,FR
1.4909999999999999,1.4909999999999999,1.8419999999999999,15,UK,FR
1.091,1.483,3.6909999999999994,15,IT,CH
0.001,0.001,0.8140000000000001,15,ES,CH
1.9979999999999998,1.9979999999999998,1.589,15,ES,IT
3.7619999999999996,3.7619999999999996,3.7619999999999996,15,MT,IT
3.015,3.341,2.021,15,AT,IT
2.404,3.1220000000000003,1.9089999999999998,15,GR,IT
2.471,2.471,2.471,15,RO,MD
1.5199999999999998,1.8849999999999998,2.233,15,HU,BG
1.9789999999999999,1.9789999999999999,1.9789999999999999,15,MK,BG
0.742,0.377,1.3719999999999999,15,RO,BG
1.966,1.966,2.297,15,TR,BG
5.9559999999999995,5.9559999999999995,5.242000000000001,15,GR,BG
0.332,0.332,0.001,15,TR,RO
3.146,2.781,1.455,15,HU,RO
4.997,4.279,4.778,15,AT,GR
1.134,1.134,0.386,15,UK,CY
1.15,1.15,0.001,15,LT,IL
2.1369999999999996,2.1369999999999996,2.1369999999999996,15,HR,ME
1.436,1.436,1.436,15,RS,HU
1.7309999999999999,2.13,2.427,15,HR,HU
5.727000000000001,6.126,7.137000000000001,15,SK,HU
1.867,1.828,0.847,15,AT,SK
1.9669999999999999,1.9669999999999999,1.154,15,ES,PT
1.5770000000000002,1.5770000000000002,0.764,15,UK,PT
3.4550000000000005,3.0560000000000005,2.759,15,SL,HR
5.033,4.634,4.337000000000001,15,AT,SL
2.36,2.36,2.36,15,LV,LT
0.322,0.322,0.001,15,UK,IS
1.67,1.67,1.079,15,UK,IE
0.293,0.293,0.293,15,SE,NO
2.3770000000000002,2.3770000000000002,2.3770000000000002,15,FI,SE
0.001,0.001,0.001,15,LV,EE
3.834,3.834,4.425,16,BE,NL
1.932,1.9289999999999998,2.7149999999999994,16,DK,NL
5.258,5.255,5.448000000000001,16,DE,NL
3.023,3.023,3.007,16,UK,NL
2.216,2.216,2.488,16,LT,NL
0.9710000000000001,0.9710000000000001,0.8919999999999999,16,IE,BE
2.7730000000000006,2.7730000000000006,2.4520000000000004,16,IS,DK
2.84,2.84,2.84,16,NO,DK
11.747999999999996,11.750999999999996,12.162999999999995,16,DE,DK
1.805,1.805,1.805,16,EE,DK
5.633,5.633,5.633,16,SE,DK
1.103,1.103,1.9799999999999998,16,RU,DK
1.8239999999999998,1.8239999999999998,1.8239999999999998,16,UA,PL
2.12,2.12,2.12,16,BY,PL
4.980000000000001,4.980000000000001,4.697000000000001,16,DE,PL
1.56,1.56,2.72,16,CZ,PL
0.9490000000000001,0.9490000000000001,1.826,16,LT,PL
3.881,4.9510000000000005,4.319999999999999,16,CZ,DE
2.8799999999999994,2.5789999999999997,4.137,16,LU,DE
1.412,2.105,4.893,16,CH,DE
2.848,2.848,2.1,16,CY,DE
2.637,2.637,1.488,16,IL,DE
14.223999999999998,12.761999999999995,10.863,16,AT,DE
1.938,1.938,1.061,16,RU,DE
3.989,5.059000000000001,5.588,16,SK,CZ
2.2009999999999996,1.9,1.802,16,FR,LU
0.42,0.721,0.352,16,CH,FR
0.839,0.839,0.001,16,ES,FR
1.4909999999999999,1.4909999999999999,1.8419999999999999,16,UK,FR
1.091,1.483,3.6909999999999994,16,IT,CH
0.001,0.001,0.8140000000000001,16,ES,CH
2.4269999999999996,2.4269999999999996,1.589,16,ES,IT
3.7619999999999996,3.7619999999999996,3.7619999999999996,16,MT,IT
3.444,3.77,2.021,16,AT,IT
2.404,3.1220000000000003,1.9089999999999998,16,GR,IT
2.822,2.822,2.822,16,RO,MD
1.5199999999999998,1.8849999999999998,2.233,16,HU,BG
1.9789999999999999,1.9789999999999999,1.9789999999999999,16,MK,BG
0.742,0.377,1.7229999999999999,16,RO,BG
1.966,1.966,2.297,16,TR,BG
5.9559999999999995,5.9559999999999995,5.593000000000001,16,GR,BG
0.332,0.332,0.001,16,TR,RO
3.497,3.132,1.455,16,HU,RO
4.997,4.279,5.129,16,AT,GR
1.134,1.134,0.386,16,UK,CY
1.15,1.15,0.001,16,LT,IL
2.1369999999999996,2.1369999999999996,2.1369999999999996,16,HR,ME
1.436,1.436,1.436,16,RS,HU
1.7309999999999999,2.13,2.427,16,HR,HU
6.396000000000001,6.795,7.455000000000001,16,SK,HU
2.494,2.455,1.156,16,AT,SK
1.9669999999999999,1.9669999999999999,1.154,16,ES,PT
1.5770000000000002,1.5770000000000002,0.764,16,UK,PT
4.173000000000001,3.7740000000000005,3.477,16,SL,HR
5.751,5.352,5.055000000000001,16,AT,SL
2.643,2.643,2.643,16,LV,LT
0.322,0.322,0.001,16,UK,IS
1.67,1.67,1.079,16,UK,IE
0.293,0.293,0.293,16,SE,NO
2.3770000000000002,2.3770000000000002,2.3770000000000002,16,FI,SE
0.001,0.001,0.001,16,LV,EE
3.834,3.834,4.425,17,BE,NL
1.932,1.9289999999999998,2.7149999999999994,17,DK,NL
5.677,5.6739999999999995,5.867000000000001,17,DE,NL
3.023,3.023,3.007,17,UK,NL
2.216,2.216,2.488,17,LT,NL
0.9710000000000001,0.9710000000000001,0.8919999999999999,17,IE,BE
2.7730000000000006,2.7730000000000006,2.4520000000000004,17,IS,DK
2.84,2.84,2.84,17,NO,DK
12.160999999999996,12.163999999999996,12.575999999999995,17,DE,DK
1.805,1.805,1.805,17,EE,DK
6.046,6.046,6.046,17,SE,DK
1.103,1.103,1.9799999999999998,17,RU,DK
2.9269999999999996,2.9269999999999996,2.9269999999999996,17,UA,PL
2.5100000000000002,2.5100000000000002,2.5100000000000002,17,BY,PL
4.980000000000001,4.980000000000001,5.448,17,DE,PL
2.9510000000000005,2.9510000000000005,3.3600000000000003,17,CZ,PL
1.296,1.296,2.173,17,LT,PL
3.881,4.9510000000000005,4.319999999999999,17,CZ,DE
2.8799999999999994,2.5789999999999997,4.137,17,LU,DE
1.412,2.105,4.893,17,CH,DE
3.155,3.155,2.407,17,CY,DE
2.637,2.637,1.488,17,IL,DE
15.363,13.900999999999996,12.753000000000002,17,AT,DE
1.938,1.938,1.061,17,RU,DE
5.379999999999999,6.450000000000001,6.228000000000001,17,SK,CZ
2.2009999999999996,1.9,1.802,17,FR,LU
0.42,0.721,0.352,17,CH,FR
0.839,0.839,0.001,17,ES,FR
1.4909999999999999,1.4909999999999999,1.8419999999999999,17,UK,FR
1.091,1.483,3.6909999999999994,17,IT,CH
0.001,0.001,0.8140000000000001,17,ES,CH
2.4269999999999996,2.4269999999999996,1.589,17,ES,IT
3.7619999999999996,3.7619999999999996,3.7619999999999996,17,MT,IT
3.444,3.77,2.021,17,AT,IT
2.404,3.1220000000000003,1.9089999999999998,17,GR,IT
2.822,2.822,2.822,17,RO,MD
2.7199999999999998,2.636,2.233,17,HU,BG
3.1659999999999995,3.1659999999999995,3.1659999999999995,17,MK,BG
1.191,0.377,1.7229999999999999,17,RO,BG
2.327,2.327,2.6580000000000004,17,TR,BG
6.753,6.753,7.141000000000001,17,GR,BG
0.332,0.332,0.001,17,TR,RO
3.497,3.581,1.9040000000000001,17,HU,RO
5.41,4.692,6.292999999999999,17,AT,GR
1.134,1.134,0.386,17,UK,CY
1.15,1.15,0.001,17,LT,IL
2.1369999999999996,2.1369999999999996,2.1369999999999996,17,HR,ME
1.783,1.783,1.783,17,RS,HU
1.7309999999999999,2.13,2.427,17,HR,HU
8.236,8.635,8.544,17,SK,HU
2.494,2.455,1.156,17,AT,SK
1.9669999999999999,1.9669999999999999,1.154,17,ES,PT
1.5770000000000002,1.5770000000000002,0.764,17,UK,PT
4.173000000000001,3.7740000000000005,3.477,17,SL,HR
5.751,5.352,5.055000000000001,17,AT,SL
2.643,2.643,2.643,17,LV,LT
0.322,0.322,0.001,17,UK,IS
1.67,1.67,1.079,17,UK,IE
0.293,0.293,0.293,17,SE,NO
2.79,2.79,2.79,17,FI,SE
0.001,0.001,0.001,17,LV,EE
4.224,4.224,4.8149999999999995,18,BE,NL
2.322,2.335,2.7149999999999994,18,DK,NL
5.677,6.079999999999999,5.867000000000001,18,DE,NL
3.023,3.023,3.007,18,UK,NL
2.216,2.6060000000000003,2.878,18,LT,NL
0.9710000000000001,0.9710000000000001,0.8919999999999999,18,IE,BE
2.7730000000000006,2.7730000000000006,2.4520000000000004,18,IS,DK
3.246,3.246,3.246,18,NO,DK
12.566999999999997,12.163999999999996,12.981999999999996,18,DE,DK
2.195,1.805,1.805,18,EE,DK
6.046,6.046,6.046,18,SE,DK
1.103,1.103,1.9799999999999998,18,RU,DK
2.9269999999999996,2.9269999999999996,2.9269999999999996,18,UA,PL
2.5100000000000002,2.5100000000000002,2.5100000000000002,18,BY,PL
5.354000000000001,5.354000000000001,5.822,18,DE,PL
2.9510000000000005,2.9510000000000005,3.3600000000000003,18,CZ,PL
1.296,1.296,2.173,18,LT,PL
3.881,4.9510000000000005,4.608999999999999,18,CZ,DE
3.5779999999999994,3.2769999999999997,4.834999999999999,18,LU,DE
1.786,2.479,5.2669999999999995,18,CH,DE
3.155,3.155,2.407,18,CY,DE
2.637,2.637,1.488,18,IL,DE
16.775,15.312999999999997,13.876000000000003,18,AT,DE
1.938,1.938,1.061,18,RU,DE
5.379999999999999,6.450000000000001,6.517,18,SK,CZ
2.4899999999999998,2.189,2.091,18,FR,LU
0.42,0.721,0.352,18,CH,FR
0.839,0.839,0.001,18,ES,FR
1.4909999999999999,1.4909999999999999,1.8419999999999999,18,UK,FR
1.4649999999999999,1.8570000000000002,4.0649999999999995,18,IT,CH
0.001,0.001,0.8140000000000001,18,ES,CH
2.4269999999999996,2.4269999999999996,1.589,18,ES,IT
4.135999999999999,4.135999999999999,4.135999999999999,18,MT,IT
3.444,3.77,2.021,18,AT,IT
2.404,3.1220000000000003,1.9089999999999998,18,GR,IT
2.822,2.822,2.822,18,RO,MD
2.7199999999999998,2.636,2.233,18,HU,BG
3.1659999999999995,3.1659999999999995,3.1659999999999995,18,MK,BG
1.191,0.377,1.7229999999999999,18,RO,BG
2.7359999999999998,2.7359999999999998,3.067,18,TR,BG
7.162,7.162,7.550000000000001,18,GR,BG
0.332,0.332,0.001,18,TR,RO
3.497,3.581,1.9040000000000001,18,HU,RO
5.819,5.101,6.701999999999999,18,AT,GR
1.134,1.134,0.386,18,UK,CY
1.15,1.15,0.001,18,LT,IL
2.1369999999999996,2.1369999999999996,2.1369999999999996,18,HR,ME
1.783,1.783,1.783,18,RS,HU
1.7309999999999999,2.13,2.427,18,HR,HU
8.236,8.635,8.544,18,SK,HU
2.7830000000000004,2.744,1.156,18,AT,SK
1.9669999999999999,1.9669999999999999,1.154,18,ES,PT
1.5770000000000002,1.5770000000000002,0.764,18,UK,PT
4.173000000000001,3.7740000000000005,3.477,18,SL,HR
5.751,5.352,5.055000000000001,18,AT,SL
2.643,3.033,3.033,18,LV,LT
0.322,0.322,0.001,18,UK,IS
1.67,1.67,1.079,18,UK,IE
0.293,0.293,0.293,18,SE,NO
2.79,2.79,2.79,18,FI,SE
0.391,0.001,0.001,18,LV,EE
4.224,4.224,4.8149999999999995,19,BE,NL
2.322,2.335,3.0899999999999994,19,DK,NL
5.677,6.079999999999999,5.867000000000001,19,DE,NL
3.023,3.023,3.382,19,UK,NL
2.216,2.6060000000000003,2.878,19,LT,NL
0.9710000000000001,0.9710000000000001,0.8919999999999999,19,IE,BE
3.1480000000000006,3.1480000000000006,2.4520000000000004,19,IS,DK
3.246,3.246,3.246,19,NO,DK
12.877999999999997,12.474999999999996,13.292999999999996,19,DE,DK
2.195,1.805,1.805,19,EE,DK
6.357,6.357,6.357,19,SE,DK
1.103,1.103,1.9799999999999998,19,RU,DK
2.9269999999999996,2.9269999999999996,2.9269999999999996,19,UA,PL
2.5100000000000002,2.5100000000000002,2.5100000000000002,19,BY,PL
5.354000000000001,5.354000000000001,5.822,19,DE,PL
2.9510000000000005,2.9510000000000005,3.3600000000000003,19,CZ,PL
1.296,1.296,2.173,19,LT,PL
4.226999999999999,5.297000000000001,5.265999999999999,19,CZ,DE
3.9239999999999995,3.6229999999999998,5.180999999999999,19,LU,DE
1.786,2.479,5.2669999999999995,19,CH,DE
3.4539999999999997,3.4539999999999997,2.706,19,CY,DE
2.637,2.637,1.488,19,IL,DE
17.384999999999998,15.922999999999996,14.175000000000002,19,AT,DE
1.938,1.938,1.061,19,RU,DE
5.379999999999999,6.450000000000001,6.828,19,SK,CZ
2.4899999999999998,2.189,2.091,19,FR,LU
