ciclo,origem,destino,Cultural,SPF,Genético
2,NL,LT,0.439,0.737,0.439
2,BE,IE,0.001,0.445,0.439
2,DK,IS,1.13,0.739,1.13
2,DK,NO,0.406,0.406,0.406
2,DK,DE,2.1010000000000004,2.493,2.448
2,DK,EE,0.001,0.393,0.001
2,DK,SE,1.038,1.038,1.038
2,DK,RU,0.001,0.001,0.001
2,PL,UA,0.373,0.373,0.373
2,PL,BY,0.001,0.001,0.001
2,PL,DE,0.954,0.6559999999999999,0.954
2,PL,CZ,0.378,0.378,0.378
2,PL,LT,0.299,0.001,0.299
2,DE,CZ,1.055,1.502,1.055
2,DE,LU,0.767,1.094,0.767
2,DE,CH,1.151,1.151,1.151
2,DE,CY,0.284,0.284,0.284
2,DE,IL,0.32,0.712,0.32
2,DE,AT,2.995,3.319,2.995
2,DE,RU,0.373,0.373,0.373
2,CZ,SK,1.006,1.4529999999999998,1.006
2,LU,FR,0.001,0.328,0.001
2,FR,CH,0.376,0.376,0.7030000000000001
2,FR,ES,0.772,0.001,0.445
2,FR,UK,0.445,0.001,0.445
2,CH,IT,0.781,0.781,1.108
2,CH,ES,0.427,0.427,0.427
2,IT,ES,1.171,0.4,0.8440000000000001
2,IT,MT,0.001,0.001,0.001
2,IT,AT,0.4,0.4,0.4
2,IT,GR,0.772,0.001,0.772
2,MD,RO,0.315,0.315,0.315
2,BG,HU,0.328,0.001,0.328
2,BG,MK,1.199,1.199,1.199
2,BG,RO,0.001,0.315,0.001
2,BG,TR,0.6759999999999999,0.6759999999999999,0.6759999999999999
2,BG,GR,1.545,1.532,1.545
2,RO,TR,0.001,0.001,0.001
2,RO,HU,0.692,0.378,0.692
2,GR,AT,0.774,1.532,0.774
2,CY,UK,0.001,0.001,0.001
2,IL,LT,0.393,0.001,0.393
2,ME,HR,0.417,0.417,0.417
2,HU,RS,0.315,0.315,0.315
2,HU,HR,0.001,0.001,0.001
2,HU,SK,1.44,1.4529999999999998,1.44
2,SK,AT,0.435,0.001,0.435
2,PT,ES,0.4,0.4,0.4
2,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
2,HR,SL,0.739,0.739,0.739
2,SL,AT,1.4489999999999998,1.4489999999999998,1.4489999999999998
2,LT,LV,0.6910000000000001,0.299,0.6910000000000001
2,IS,UK,0.392,0.001,0.392
2,IE,UK,0.445,0.001,0.883
2,NO,SE,0.001,0.001,0.001
2,SE,FI,0.315,0.315,0.315
2,EE,LV,0.393,0.001,0.393
3,NL,BE,0.348,0.792,0.786
3,NL,DK,0.001,0.392,0.348
3,NL,DE,1.214,1.956,0.867
3,NL,UK,0.879,1.27,0.441
3,NL,LT,0.439,0.737,0.439
3,BE,IE,0.001,0.445,0.439
3,DK,IS,1.13,0.739,1.13
3,DK,NO,0.759,0.759,0.759
3,DK,DE,2.7530000000000006,3.145,3.1
3,DK,EE,0.3,0.692,0.3
3,DK,SE,1.038,1.038,1.038
3,DK,RU,0.001,0.001,0.001
3,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
3,PL,BY,0.001,0.001,0.001
3,PL,DE,1.339,1.041,1.339
3,PL,CZ,0.73,0.73,0.73
3,PL,LT,0.299,0.001,0.299
3,DE,CZ,1.4949999999999999,1.942,1.4949999999999999
3,DE,LU,0.767,1.094,0.767
3,DE,CH,1.591,1.151,1.151
3,DE,CY,0.657,0.284,0.657
3,DE,IL,0.32,0.712,0.32
3,DE,AT,4.0200000000000005,4.411,4.460000000000001
3,DE,RU,0.373,0.373,0.373
3,CZ,SK,1.358,1.8049999999999997,1.358
3,LU,FR,0.001,0.328,0.001
3,FR,CH,0.376,0.749,0.7030000000000001
3,FR,ES,0.772,0.001,0.445
3,FR,UK,0.445,0.374,0.445
3,CH,IT,1.221,1.154,1.108
3,CH,ES,0.427,0.427,0.427
3,IT,ES,1.171,0.4,0.8440000000000001
3,IT,MT,0.001,0.001,0.001
3,IT,AT,0.4,0.4,0.4
3,IT,GR,1.212,0.374,0.772
3,MD,RO,0.688,0.688,0.688
3,BG,HU,0.328,0.001,0.328
3,BG,MK,1.199,1.199,1.199
3,BG,RO,0.001,0.688,0.001
3,BG,TR,0.6759999999999999,0.6759999999999999,0.6759999999999999
3,BG,GR,1.898,2.258,1.898
3,RO,TR,0.001,0.001,0.001
3,RO,HU,1.065,0.378,1.065
3,GR,AT,1.127,2.325,1.567
3,CY,UK,0.374,0.001,0.374
3,IL,LT,0.393,0.001,0.393
3,ME,HR,0.417,0.417,0.417
3,HU,RS,0.315,0.315,0.315
3,HU,HR,0.001,0.001,0.001
3,HU,SK,1.813,1.4529999999999998,1.813
3,SK,AT,0.808,0.001,0.808
3,PT,ES,0.4,0.4,0.4
3,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
3,HR,SL,0.739,0.739,0.739
3,SL,AT,1.7479999999999998,1.7479999999999998,1.7479999999999998
3,LT,LV,0.6910000000000001,0.299,0.6910000000000001
3,IS,UK,0.392,0.001,0.392
3,IE,UK,0.445,0.001,0.883
3,NO,SE,0.001,0.001,0.001
3,SE,FI,0.315,0.315,0.315
3,EE,LV,0.393,0.001,0.393
4,NL,BE,0.348,0.792,0.786
4,NL,DK,0.001,0.392,0.348
4,NL,DE,1.214,1.956,0.867
4,NL,UK,0.879,1.27,0.441
4,NL,LT,0.439,0.737,0.439
4,BE,IE,0.001,0.445,0.439
4,DK,IS,1.13,0.739,1.13
4,DK,NO,0.759,0.759,0.759
4,DK,DE,3.1210000000000004,3.513,3.468
4,DK,EE,0.585,0.9769999999999999,0.585
4,DK,SE,1.4060000000000001,1.4060000000000001,1.4060000000000001
4,DK,RU,0.001,0.001,0.001
4,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
4,PL,BY,0.298,0.298,0.298
4,PL,DE,1.339,1.041,1.339
4,PL,CZ,1.027,1.027,1.027
4,PL,LT,0.299,0.001,0.299
4,DE,CZ,1.4949999999999999,2.286,1.892
4,DE,LU,0.767,1.094,0.767
4,DE,CH,1.591,1.151,1.151
4,DE,CY,1.3259999999999998,0.9529999999999998,1.3259999999999998
4,DE,IL,0.32,0.712,0.32
4,DE,AT,5.4540000000000015,5.501,5.497000000000002
4,DE,RU,0.77,0.77,0.77
4,CZ,SK,1.655,2.4459999999999997,2.052
4,LU,FR,0.001,0.328,0.001
4,FR,CH,0.376,0.749,0.7030000000000001
4,FR,ES,0.772,0.001,0.445
4,FR,UK,0.445,0.374,0.445
4,CH,IT,1.221,1.154,1.108
4,CH,ES,0.427,0.427,0.427
4,IT,ES,1.171,0.4,0.8440000000000001
4,IT,MT,0.001,0.001,0.001
4,IT,AT,0.4,0.4,0.4
4,IT,GR,1.6199999999999999,0.782,1.18
4,MD,RO,1.3529999999999998,1.3529999999999998,1.3529999999999998
4,BG,HU,0.745,0.418,0.745
4,BG,MK,1.524,1.524,1.524
4,BG,RO,0.7769999999999999,1.8609999999999998,0.7769999999999999
4,BG,TR,1.093,1.093,1.093
4,BG,GR,2.999,3.756,2.999
4,RO,TR,0.001,0.001,0.001
4,RO,HU,1.759,0.675,1.759
4,GR,AT,1.8199999999999998,3.4150000000000005,2.26
4,CY,UK,0.374,0.001,0.374
4,IL,LT,0.393,0.001,0.393
4,ME,HR,0.417,0.417,0.417
4,HU,RS,0.732,0.732,0.732
4,HU,HR,0.001,0.001,0.001
4,HU,SK,2.851,2.094,2.851
4,SK,AT,1.5490000000000002,0.001,1.1520000000000001
4,PT,ES,0.4,0.4,0.4
4,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
4,HR,SL,0.739,0.739,0.739
4,SL,AT,1.7479999999999998,1.7479999999999998,1.7479999999999998
4,LT,LV,0.6910000000000001,0.299,0.6910000000000001
4,IS,UK,0.392,0.001,0.392
4,IE,UK,0.445,0.001,0.883
4,NO,SE,0.001,0.001,0.001
4,SE,FI,0.315,0.315,0.315
4,EE,LV,0.6779999999999999,0.286,0.6779999999999999
5,NL,BE,0.348,0.792,0.786
5,NL,DK,0.001,0.392,0.348
5,NL,DE,1.214,2.349,0.867
5,NL,UK,0.879,1.663,0.441
5,NL,LT,0.439,0.737,0.439
5,BE,IE,0.001,0.445,0.439
5,DK,IS,1.13,0.739,1.13
5,DK,NO,0.759,0.759,0.759
5,DK,DE,3.4890000000000003,3.881,3.836
5,DK,EE,0.585,0.9769999999999999,0.585
5,DK,SE,1.774,1.774,1.774
5,DK,RU,0.001,0.001,0.001
5,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
5,PL,BY,0.687,0.687,0.687
5,PL,DE,1.728,1.43,1.728
5,PL,CZ,1.027,1.027,1.027
5,PL,LT,0.299,0.001,0.299
5,DE,CZ,1.4949999999999999,2.666,1.892
5,DE,LU,1.484,1.8110000000000002,1.484
5,DE,CH,1.98,1.54,1.54
5,DE,CY,2.114,1.7409999999999997,2.114
5,DE,IL,1.475,1.867,1.475
5,DE,AT,6.1720000000000015,6.232,6.215000000000002
5,DE,RU,0.77,0.77,0.77
5,CZ,SK,1.655,2.8259999999999996,2.052
5,LU,FR,0.718,1.045,0.718
5,FR,CH,0.376,0.749,0.7030000000000001
5,FR,ES,1.165,0.001,0.8380000000000001
5,FR,UK,0.8380000000000001,0.374,0.8380000000000001
5,CH,IT,1.221,1.154,1.108
5,CH,ES,0.8160000000000001,0.8160000000000001,0.8160000000000001
5,IT,ES,1.564,0.4,1.237
5,IT,MT,0.001,0.001,0.001
5,IT,AT,0.4,0.4,0.4
5,IT,GR,2.013,0.782,1.573
5,MD,RO,1.3529999999999998,1.3529999999999998,1.3529999999999998
5,BG,HU,0.745,0.418,0.745
5,BG,MK,1.896,1.896,1.896
5,BG,RO,1.149,1.8609999999999998,0.7769999999999999
5,BG,TR,1.486,1.858,1.858
5,BG,GR,3.3920000000000003,4.149,3.3920000000000003
5,RO,TR,0.373,0.001,0.001
5,RO,HU,1.759,0.675,1.759
5,GR,AT,1.8199999999999998,3.8080000000000007,2.26
5,CY,UK,0.374,0.001,0.374
5,IL,LT,0.393,0.001,0.393
5,ME,HR,0.755,0.755,0.755
5,HU,RS,1.112,1.112,1.112
5,HU,HR,0.001,0.001,0.001
5,HU,SK,3.231,2.4739999999999998,3.231
5,SK,AT,1.9290000000000003,0.001,1.532
5,PT,ES,0.4,0.4,0.4
5,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
5,HR,SL,1.077,1.077,1.077
5,SL,AT,2.086,2.086,2.086
5,LT,LV,0.6910000000000001,0.299,0.6910000000000001
5,IS,UK,0.392,0.001,0.392
5,IE,UK,0.864,0.42,1.302
5,NO,SE,0.001,0.001,0.001
5,SE,FI,0.315,0.315,0.315
5,EE,LV,0.6779999999999999,0.286,0.6779999999999999
6,NL,BE,0.348,0.792,0.786
6,NL,DK,0.001,0.392,0.741
6,NL,DE,1.577,2.712,1.623
6,NL,UK,0.879,1.663,0.441
6,NL,LT,0.439,0.737,0.439
6,BE,IE,0.001,0.445,0.439
6,DK,IS,1.13,0.739,1.13
6,DK,NO,1.078,0.759,0.759
6,DK,DE,4.946000000000001,5.337999999999999,4.8999999999999995
6,DK,EE,0.9039999999999999,1.2959999999999998,0.9039999999999999
6,DK,SE,2.901,3.2199999999999998,3.2199999999999998
6,DK,RU,0.001,0.001,0.001
6,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
6,PL,BY,1.08,1.08,1.08
6,PL,DE,2.121,1.823,2.121
6,PL,CZ,1.027,1.027,1.027
6,PL,LT,0.299,0.001,0.299
6,DE,CZ,2.229,3.763,2.626
6,DE,LU,1.787,2.1140000000000003,1.787
6,DE,CH,1.98,1.54,1.54
6,DE,CY,2.114,1.7409999999999997,2.114
6,DE,IL,1.8880000000000001,2.28,1.8880000000000001
6,DE,AT,7.168000000000001,6.865,7.211000000000002
6,DE,RU,0.77,0.77,0.77
6,CZ,SK,3.156,4.6899999999999995,3.5530000000000004
6,LU,FR,0.718,1.045,0.718
6,FR,CH,0.376,0.749,0.7030000000000001
6,FR,ES,1.165,0.001,0.8380000000000001
6,FR,UK,0.8380000000000001,0.374,0.8380000000000001
6,CH,IT,1.221,1.154,1.108
6,CH,ES,0.8160000000000001,0.8160000000000001,0.8160000000000001
6,IT,ES,1.564,0.4,1.237
6,IT,MT,0.001,0.001,0.001
6,IT,AT,0.4,0.4,0.4
6,IT,GR,2.013,0.782,1.573
6,MD,RO,1.3529999999999998,1.3529999999999998,1.3529999999999998
6,BG,HU,1.082,0.755,1.082
6,BG,MK,1.896,1.896,1.896
6,BG,RO,1.149,2.191,0.7769999999999999
6,BG,TR,1.486,1.858,1.858
6,BG,GR,3.3920000000000003,4.479,3.3920000000000003
6,RO,TR,0.373,0.001,0.001
6,RO,HU,2.519,1.105,2.519
6,GR,AT,2.1229999999999998,4.441000000000001,2.5629999999999997
6,CY,UK,0.374,0.001,0.374
6,IL,LT,0.393,0.001,0.393
6,ME,HR,0.755,0.755,0.755
6,HU,RS,1.846,1.846,1.846
6,HU,HR,0.001,0.001,0.001
6,HU,SK,5.062,3.975,5.062
6,SK,AT,2.6220000000000003,0.001,2.225
6,PT,ES,0.4,0.4,0.4
6,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
6,HR,SL,1.077,1.077,1.077
6,SL,AT,2.086,2.086,2.086
6,LT,LV,0.6910000000000001,0.299,0.6910000000000001
6,IS,UK,0.392,0.001,0.392
6,IE,UK,0.864,0.42,1.302
6,NO,SE,0.32,0.001,0.001
6,SE,FI,0.639,0.639,0.639
6,EE,LV,0.9969999999999999,0.605,0.9969999999999999
7,NL,BE,0.7829999999999999,1.606,1.221
7,NL,DK,0.001,0.392,0.741
7,NL,DE,1.956,3.5260000000000002,2.002
7,NL,UK,1.258,1.663,0.8200000000000001
7,NL,LT,0.874,0.737,0.874
7,BE,IE,0.001,0.8240000000000001,0.439
7,DK,IS,1.13,0.739,1.13
7,DK,NO,1.078,0.759,0.759
7,DK,DE,5.992000000000001,6.3839999999999995,5.946
7,DK,EE,1.263,1.6549999999999998,1.263
7,DK,SE,2.901,3.2199999999999998,3.2199999999999998
7,DK,RU,0.001,0.001,0.001
7,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
7,PL,BY,1.5150000000000001,1.5150000000000001,1.5150000000000001
7,PL,DE,2.5060000000000002,2.6430000000000002,2.5060000000000002
7,PL,CZ,1.027,1.027,1.027
7,PL,LT,0.734,0.001,0.734
7,DE,CZ,2.612,3.763,3.009
7,DE,LU,1.787,2.5080000000000005,1.787
7,DE,CH,3.0520000000000005,2.218,2.612
7,DE,CY,2.114,1.7409999999999997,2.114
7,DE,IL,2.6500000000000004,3.042,2.6500000000000004
7,DE,AT,7.527000000000001,7.607,7.570000000000002
7,DE,RU,0.77,0.77,0.77
7,CZ,SK,3.539,4.6899999999999995,3.9360000000000004
7,LU,FR,0.718,1.439,0.718
7,FR,CH,0.77,0.749,1.097
7,FR,ES,1.165,0.001,0.8380000000000001
7,FR,UK,0.8380000000000001,0.374,0.8380000000000001
7,CH,IT,1.221,1.154,1.108
7,CH,ES,1.494,1.494,1.494
7,IT,ES,1.856,0.692,1.5290000000000001
7,IT,MT,0.001,0.001,0.001
7,IT,AT,0.4,0.4,0.4
7,IT,GR,2.7139999999999995,1.483,2.274
7,MD,RO,2.0279999999999996,2.0279999999999996,2.0279999999999996
7,BG,HU,1.082,0.755,1.082
7,BG,MK,1.896,1.896,1.896
7,BG,RO,2.209,3.6339999999999995,1.837
7,BG,TR,1.486,1.858,1.858
7,BG,GR,4.452,5.922,4.452
7,RO,TR,0.373,0.001,0.001
7,RO,HU,2.902,1.105,2.902
7,GR,AT,2.4819999999999998,5.183000000000001,2.9219999999999997
7,CY,UK,0.374,0.001,0.374
7,IL,LT,0.393,0.001,0.393
7,ME,HR,0.755,0.755,0.755
7,HU,RS,1.846,1.846,1.846
7,HU,HR,0.001,0.001,0.001
7,HU,SK,5.445,3.975,5.445
7,SK,AT,2.6220000000000003,0.001,2.225
7,PT,ES,0.4,0.4,0.4
7,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
7,HR,SL,1.077,1.077,1.077
7,SL,AT,2.086,2.086,2.086
7,LT,LV,0.6910000000000001,0.299,0.6910000000000001
7,IS,UK,0.392,0.001,0.392
7,IE,UK,1.2429999999999999,0.42,1.681
7,NO,SE,0.32,0.001,0.001
7,SE,FI,0.639,0.639,0.639
7,EE,LV,0.9969999999999999,0.605,0.9969999999999999
8,NL,BE,1.13,1.953,1.568
8,NL,DK,0.348,0.739,1.088
8,NL,DE,1.956,3.5260000000000002,2.002
8,NL,UK,1.693,2.098,1.2550000000000001
8,NL,LT,1.309,1.172,1.309
8,BE,IE,0.001,0.8240000000000001,0.439
8,DK,IS,1.4769999999999999,1.0859999999999999,1.4769999999999999
8,DK,NO,1.7910000000000001,1.4720000000000002,1.8300000000000003
8,DK,DE,7.4350000000000005,7.826999999999999,7.388999999999999
8,DK,EE,1.263,1.6549999999999998,1.263
8,DK,SE,3.259,3.578,3.2199999999999998
8,DK,RU,0.001,0.001,0.001
8,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
8,PL,BY,1.5150000000000001,1.5150000000000001,1.5150000000000001
8,PL,DE,2.8640000000000003,3.0010000000000003,2.8640000000000003
8,PL,CZ,1.027,1.027,1.027
8,PL,LT,0.734,0.001,0.734
8,DE,CZ,2.612,4.125,3.009
8,DE,LU,1.787,2.8700000000000006,1.787
8,DE,CH,3.3720000000000003,2.538,2.932
8,DE,CY,2.114,1.7409999999999997,2.114
8,DE,IL,2.6500000000000004,3.042,2.6500000000000004
8,DE,AT,8.292000000000002,8.372,8.335000000000003
8,DE,RU,0.77,0.77,0.77
8,CZ,SK,3.539,5.052,3.9360000000000004
8,LU,FR,0.718,1.8010000000000002,0.718
8,FR,CH,0.77,0.749,1.097
8,FR,ES,1.5270000000000001,0.001,1.2000000000000002
8,FR,UK,1.2730000000000001,0.8089999999999999,1.2730000000000001
8,CH,IT,1.221,1.154,1.108
8,CH,ES,1.814,1.814,1.814
8,IT,ES,2.58,1.0539999999999998,2.253
8,IT,MT,0.001,0.001,0.001
8,IT,AT,1.124,0.762,1.124
8,IT,GR,2.7139999999999995,1.483,2.274
8,MD,RO,2.0279999999999996,2.0279999999999996,2.0279999999999996
8,BG,HU,1.082,0.755,1.082
8,BG,MK,1.896,1.896,1.896
8,BG,RO,2.209,3.9569999999999994,1.837
8,BG,TR,1.486,1.858,1.858
8,BG,GR,4.452,6.245,4.452
8,RO,TR,0.373,0.001,0.001
8,RO,HU,3.225,1.105,3.225
8,GR,AT,2.8539999999999996,5.878000000000001,3.2939999999999996
8,CY,UK,0.374,0.001,0.374
8,IL,LT,0.393,0.001,0.393
8,ME,HR,1.117,1.117,1.117
8,HU,RS,1.846,1.846,1.846
8,HU,HR,0.001,0.001,0.001
8,HU,SK,5.768000000000001,3.975,5.768000000000001
8,SK,AT,3.3070000000000004,0.001,2.91
8,PT,ES,0.762,0.762,0.762
8,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
8,HR,SL,1.8319999999999999,1.8319999999999999,1.8319999999999999
8,SL,AT,3.1590000000000003,3.1590000000000003,3.1590000000000003
8,LT,LV,1.1260000000000001,0.734,1.1260000000000001
8,IS,UK,0.392,0.001,0.392
8,IE,UK,1.2429999999999999,0.42,1.681
8,NO,SE,0.32,0.001,0.359
8,SE,FI,0.639,0.639,0.639
8,EE,LV,0.9969999999999999,0.605,0.9969999999999999
9,NL,BE,1.462,2.285,1.9000000000000001
9,NL,DK,0.704,1.095,1.444
9,NL,DE,3.014,4.566,3.0599999999999996
9,NL,UK,2.091,2.496,1.653
9,NL,LT,2.8129999999999997,1.862,2.8129999999999997
9,BE,IE,0.001,0.8240000000000001,0.439
9,DK,IS,1.4769999999999999,1.0859999999999999,1.4769999999999999
9,DK,NO,2.1470000000000002,1.8280000000000003,2.1860000000000004
9,DK,DE,7.4350000000000005,7.826999999999999,7.388999999999999
9,DK,EE,1.263,1.6549999999999998,1.263
9,DK,SE,3.259,3.578,3.2199999999999998
9,DK,RU,0.001,0.001,0.001
9,PL,UA,1.1099999999999999,1.1099999999999999,1.1099999999999999
9,PL,BY,1.5150000000000001,1.5150000000000001,1.5150000000000001
9,PL,DE,2.8640000000000003,3.0010000000000003,2.8640000000000003
9,PL,CZ,1.396,1.8119999999999998,1.396
9,PL,LT,1.103,0.786,1.103
9,DE,CZ,2.612,4.125,3.425
9,DE,LU,1.787,2.8700000000000006,1.787
9,DE,CH,3.704,2.8699999999999997,3.264
9,DE,CY,2.114,1.7409999999999997,2.114
9,DE,IL,2.9930000000000003,3.783,2.9930000000000003
9,DE,AT,9.361000000000002,9.025,8.988000000000003
9,DE,RU,0.77,0.77,0.77
9,CZ,SK,3.9080000000000004,5.837,4.721
9,LU,FR,0.718,1.8010000000000002,0.718
9,FR,CH,0.77,0.749,1.097
9,FR,ES,1.5270000000000001,0.001,1.2000000000000002
9,FR,UK,1.2730000000000001,0.8089999999999999,1.2730000000000001
9,CH,IT,1.5250000000000001,1.458,1.4120000000000001
9,CH,ES,1.814,1.814,1.814
9,IT,ES,2.871,1.3449999999999998,2.544
9,IT,MT,0.001,0.001,0.001
9,IT,AT,1.124,0.762,1.124
9,IT,GR,3.3089999999999993,2.078,2.8689999999999998
9,MD,RO,2.0279999999999996,2.0279999999999996,2.0279999999999996
9,BG,HU,1.082,1.171,1.498
9,BG,MK,2.497,2.497,2.497
9,BG,RO,2.209,3.9569999999999994,1.837
9,BG,TR,1.486,1.858,1.858
9,BG,GR,5.773000000000001,7.15,5.357
9,RO,TR,0.373,0.001,0.001
9,RO,HU,3.225,1.105,3.225
9,GR,AT,3.9229999999999996,6.531000000000001,3.9469999999999996
9,CY,UK,0.374,0.001,0.374
9,IL,LT,0.791,0.001,0.791
9,ME,HR,1.117,1.117,1.117
9,HU,RS,1.846,1.846,1.846
9,HU,HR,0.001,0.001,0.001
9,HU,SK,6.1370000000000005,4.76,6.553000000000001
9,SK,AT,3.3070000000000004,0.001,2.91
9,PT,ES,0.762,0.762,0.762
9,PT,UK,0.8300000000000001,0.8300000000000001,0.8300000000000001
9,HR,SL,1.8319999999999999,1.8319999999999999,1.8319999999999999
9,SL,AT,3.1590000000000003,3.1590000000000003,3.1590000000000003
9,LT,LV,1.911,1.519,1.911
9,IS,UK,0.392,0.001,0.392
9,IE,UK,1.2429999999999999,0.42,1.681
9,NO,SE,0.32,0.001,0.359
9,SE,FI,0.639,0.639,0.639
9,EE,LV,0.9969999999999999,0.605,0.9969999999999999
