Cultural,Genético,SPF,ciclo,destino,origem
1e-05,1e-05,1e-05,2,STLS,CLEV
1e-05,1e-05,1e-05,2,PHLA,CLEV
0.09000999999999999,0.09000999999999999,0.09000999999999999,2,ATLN,RLGH
1e-05,1e-05,1e-05,2,WASH,RLGH
0.15301,0.15301,0.15301,2,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,2,NSVL,ATLN
1e-05,1e-05,0.11800999999999999,2,STLS,ATLN
0.09000999999999999,0.09000999999999999,0.14101,2,DLLS,ATLN
1e-05,1e-05,0.16901,2,ORLD,ATLN
1e-05,1e-05,1e-05,2,WASH,PHLA
1e-05,1e-05,1e-05,2,STLS,NSVL
0.16801,0.16801,0.16801,2,DLLS,NSVL
0.11601,0.11601,0.11601,2,DLLS,STLS
0.11601,0.11601,1e-05,2,KSCY,STLS
0.12401,0.12401,0.18601,2,LA03,STLS
1e-05,1e-05,1e-05,2,HSTN,NWOR
0.27201,0.27201,0.22100999999999998,2,DLLS,NWOR
0.05101,0.05101,1e-05,2,ORLD,NWOR
1e-05,1e-05,1e-05,2,SNAN,HSTN
0.22000999999999998,0.22000999999999998,0.10200999999999999,2,DLLS,HSTN
0.11800999999999999,0.11800999999999999,1e-05,2,ORLD,HSTN
1e-05,1e-05,0.14101,2,PHNX,SNAN
0.35501,0.35501,0.21401,2,DLLS,SNAN
0.18501,0.18501,0.18501,2,DNVR,DLLS
1e-05,1e-05,1e-05,2,KSCY,DLLS
0.19901,0.19901,0.19901,2,SNFN,DLLS
0.25900999999999996,0.25900999999999996,1e-05,2,LA03,DLLS
0.11601,0.11601,1e-05,2,KSCY,DNVR
0.13101000000000002,0.13101000000000002,0.13101000000000002,2,SNFN,DNVR
0.10500999999999999,0.10500999999999999,0.10500999999999999,2,SLKC,DNVR
1e-05,1e-05,1e-05,2,SNFN,KSCY
0.13101000000000002,0.13101000000000002,0.33901000000000003,2,SCRM,SNFN
0.05101,0.05101,0.05101,2,PTLD,SNFN
0.12801,0.12801,0.12801,2,STTL,SNFN
1e-05,1e-05,1e-05,2,SLKC,SNFN
0.12801,0.12801,0.12801,2,LA03,SNFN
0.20801,0.20801,1e-05,2,SLKC,SCRM
1e-05,1e-05,1e-05,2,STTL,PTLD
0.33301000000000003,0.33301000000000003,0.14101,2,LA03,SLKC
0.11800999999999999,0.11800999999999999,0.11800999999999999,2,SNDG,LA03
0.19601000000000002,0.19601000000000002,0.33701000000000003,2,PHNX,LA03
1e-05,1e-05,1e-05,2,PHNX,SNDG
1e-05,1e-05,1e-05,3,CMBR,NY54
0.20901,0.20901,0.20901,3,CHCG,NY54
1e-05,1e-05,1e-05,3,PHLA,NY54
1e-05,1e-05,1e-05,3,WASH,NY54
1e-05,1e-05,1e-05,3,PHLA,CMBR
0.13701000000000002,0.13701000000000002,0.13701000000000002,3,CLEV,CHCG
0.24701,0.24701,0.24701,3,PHLA,CHCG
0.17601,0.17601,0.48401,3,STLS,CHCG
1e-05,1e-05,0.11601,3,DNVR,CHCG
1e-05,1e-05,1e-05,3,KSCY,CHCG
1e-05,1e-05,0.20801,3,SNFN,CHCG
0.18701,0.18701,0.18701,3,STTL,CHCG
0.28901,0.28901,0.13701000000000002,3,SLKC,CHCG
0.13701000000000002,0.13701000000000002,0.13701000000000002,3,NSVL,CLEV
1e-05,1e-05,1e-05,3,STLS,CLEV
1e-05,1e-05,1e-05,3,PHLA,CLEV
0.16101,0.16101,0.16101,3,ATLN,RLGH
1e-05,1e-05,1e-05,3,WASH,RLGH
0.15301,0.15301,0.15301,3,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,3,NSVL,ATLN
1e-05,1e-05,0.11800999999999999,3,STLS,ATLN
0.16101,0.16101,0.21200999999999998,3,DLLS,ATLN
1e-05,1e-05,0.16901,3,ORLD,ATLN
1e-05,1e-05,1e-05,3,WASH,PHLA
1e-05,1e-05,1e-05,3,STLS,NSVL
0.16801,0.16801,0.16801,3,DLLS,NSVL
0.21501,0.21501,0.21501,3,DLLS,STLS
0.11601,0.11601,0.09501,3,KSCY,STLS
0.12401,0.12401,0.28101,3,LA03,STLS
1e-05,1e-05,1e-05,3,HSTN,NWOR
0.4620099999999999,0.4620099999999999,0.41101,3,DLLS,NWOR
0.05101,0.05101,1e-05,3,ORLD,NWOR
0.12901,0.12901,0.12901,3,SNAN,HSTN
0.22000999999999998,0.22000999999999998,0.10200999999999999,3,DLLS,HSTN
0.24701,0.24701,0.12901,3,ORLD,HSTN
0.23101,0.23101,0.37201,3,PHNX,SNAN
0.52801,0.52801,0.38701,3,DLLS,SNAN
0.28701,0.28701,0.28701,3,DNVR,DLLS
0.09501,0.09501,1e-05,3,KSCY,DLLS
0.19901,0.19901,0.19901,3,SNFN,DLLS
0.4450099999999999,0.4450099999999999,0.09101,3,LA03,DLLS
0.11601,0.11601,1e-05,3,KSCY,DNVR
0.13101000000000002,0.13101000000000002,0.13101000000000002,3,SNFN,DNVR
0.10500999999999999,0.10500999999999999,0.10500999999999999,3,SLKC,DNVR
1e-05,1e-05,1e-05,3,SNFN,KSCY
0.13101000000000002,0.13101000000000002,0.33901000000000003,3,SCRM,SNFN
0.05101,0.05101,0.05101,3,PTLD,SNFN
0.12801,0.12801,0.12801,3,STTL,SNFN
1e-05,1e-05,1e-05,3,SLKC,SNFN
0.12801,0.12801,0.12801,3,LA03,SNFN
0.20801,0.20801,1e-05,3,SLKC,SCRM
1e-05,1e-05,1e-05,3,STTL,PTLD
0.33301000000000003,0.33301000000000003,0.14101,3,LA03,SLKC
0.20900999999999997,0.20900999999999997,0.20900999999999997,3,SNDG,LA03
0.19601000000000002,0.19601000000000002,0.33701000000000003,3,PHNX,LA03
1e-05,1e-05,1e-05,3,PHNX,SNDG
1e-05,1e-05,1e-05,4,CMBR,NY54
0.30501,0.30501,0.30501,4,CHCG,NY54
1e-05,1e-05,1e-05,4,PHLA,NY54
1e-05,1e-05,1e-05,4,WASH,NY54
1e-05,1e-05,1e-05,4,PHLA,CMBR
0.13701000000000002,0.13701000000000002,0.13701000000000002,4,CLEV,CHCG
0.37501,0.37501,0.37501,4,PHLA,CHCG
0.27201,0.27201,0.58001,4,STLS,CHCG
1e-05,1e-05,0.11601,4,DNVR,CHCG
1e-05,1e-05,1e-05,4,KSCY,CHCG
1e-05,1e-05,0.20801,4,SNFN,CHCG
0.25501,0.25501,0.25501,4,STTL,CHCG
0.28901,0.28901,0.13701000000000002,4,SLKC,CHCG
0.13701000000000002,0.13701000000000002,0.13701000000000002,4,NSVL,CLEV
1e-05,1e-05,1e-05,4,STLS,CLEV
1e-05,1e-05,1e-05,4,PHLA,CLEV
0.16101,0.16101,0.16101,4,ATLN,RLGH
1e-05,1e-05,1e-05,4,WASH,RLGH
0.15301,0.15301,0.15301,4,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,4,NSVL,ATLN
1e-05,1e-05,0.17401,4,STLS,ATLN
0.16101,0.16101,0.21200999999999998,4,DLLS,ATLN
1e-05,1e-05,0.22501,4,ORLD,ATLN
1e-05,1e-05,1e-05,4,WASH,PHLA
1e-05,1e-05,1e-05,4,STLS,NSVL
0.25201,0.25201,0.25201,4,DLLS,NSVL
0.28201,0.28201,0.28201,4,DLLS,STLS
0.11601,0.11601,0.09501,4,KSCY,STLS
0.12401,0.12401,0.33701,4,LA03,STLS
1e-05,1e-05,1e-05,4,HSTN,NWOR
0.66101,0.66101,0.55401,4,DLLS,NWOR
0.10701,0.10701,1e-05,4,ORLD,NWOR
0.19301000000000001,0.19301000000000001,0.19301000000000001,4,SNAN,HSTN
0.37101,0.37101,0.25301,4,DLLS,HSTN
0.43301,0.43301,0.31501,4,ORLD,HSTN
0.29501,0.29501,0.43601,4,PHNX,SNAN
0.52801,0.52801,0.38701,4,DLLS,SNAN
0.28701,0.28701,0.43001,4,DNVR,DLLS
0.09501,0.09501,1e-05,4,KSCY,DLLS
0.34301,0.34301,0.34301,4,SNFN,DLLS
0.64401,0.64401,0.09101,4,LA03,DLLS
0.11601,0.11601,1e-05,4,KSCY,DNVR
0.13101000000000002,0.13101000000000002,0.13101000000000002,4,SNFN,DNVR
0.10500999999999999,0.10500999999999999,0.24800999999999998,4,SLKC,DNVR
1e-05,1e-05,1e-05,4,SNFN,KSCY
0.13101000000000002,0.13101000000000002,0.33901000000000003,4,SCRM,SNFN
0.19501,0.19501,0.19501,4,PTLD,SNFN
0.12801,0.12801,0.12801,4,STTL,SNFN
1e-05,1e-05,1e-05,4,SLKC,SNFN
0.12801,0.12801,0.12801,4,LA03,SNFN
0.20801,0.20801,1e-05,4,SLKC,SCRM
1e-05,1e-05,1e-05,4,STTL,PTLD
0.47601000000000004,0.47601000000000004,0.14101,4,LA03,SLKC
0.26500999999999997,0.26500999999999997,0.26500999999999997,4,SNDG,LA03
0.19601000000000002,0.19601000000000002,0.33701000000000003,4,PHNX,LA03
1e-05,1e-05,1e-05,4,PHNX,SNDG
0.13001000000000001,0.13001000000000001,0.13001000000000001,5,CMBR,NY54
0.43501,0.43501,0.43501,5,CHCG,NY54
1e-05,1e-05,1e-05,5,PHLA,NY54
1e-05,1e-05,1e-05,5,WASH,NY54
1e-05,1e-05,1e-05,5,PHLA,CMBR
0.13701000000000002,0.13701000000000002,0.13701000000000002,5,CLEV,CHCG
0.37501,0.37501,0.37501,5,PHLA,CHCG
0.27201,0.27201,0.58001,5,STLS,CHCG
1e-05,1e-05,0.11601,5,DNVR,CHCG
1e-05,1e-05,1e-05,5,KSCY,CHCG
0.13001000000000001,0.13001000000000001,0.33801000000000003,5,SNFN,CHCG
0.25501,0.25501,0.25501,5,STTL,CHCG
0.28901,0.28901,0.13701000000000002,5,SLKC,CHCG
0.13701000000000002,0.13701000000000002,0.13701000000000002,5,NSVL,CLEV
1e-05,1e-05,1e-05,5,STLS,CLEV
0.12901,0.12901,0.12901,5,PHLA,CLEV
0.16101,0.16101,0.16101,5,ATLN,RLGH
0.10300999999999999,0.10300999999999999,0.10300999999999999,5,WASH,RLGH
0.15301,0.15301,0.15301,5,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,5,NSVL,ATLN
1e-05,1e-05,0.17401,5,STLS,ATLN
0.16101,0.16101,0.21200999999999998,5,DLLS,ATLN
1e-05,1e-05,0.22501,5,ORLD,ATLN
0.10300999999999999,0.10300999999999999,0.10300999999999999,5,WASH,PHLA
1e-05,1e-05,1e-05,5,STLS,NSVL
0.25201,0.25201,0.25201,5,DLLS,NSVL
0.28201,0.28201,0.28201,5,DLLS,STLS
0.11601,0.11601,0.09501,5,KSCY,STLS
0.12401,0.12401,0.33701,5,LA03,STLS
1e-05,1e-05,1e-05,5,HSTN,NWOR
0.75001,0.75001,0.64301,5,DLLS,NWOR
0.10701,0.10701,1e-05,5,ORLD,NWOR
0.19301000000000001,0.19301000000000001,0.19301000000000001,5,SNAN,HSTN
0.37101,0.37101,0.25301,5,DLLS,HSTN
0.43301,0.43301,0.31501,5,ORLD,HSTN
0.43301,0.43301,0.57401,5,PHNX,SNAN
0.52801,0.52801,0.38701,5,DLLS,SNAN
0.28701,0.28701,0.43001,5,DNVR,DLLS
0.09501,0.09501,1e-05,5,KSCY,DLLS
0.43201,0.43201,0.43201,5,SNFN,DLLS
0.64401,0.64401,0.09101,5,LA03,DLLS
0.11601,0.11601,1e-05,5,KSCY,DNVR
0.13101000000000002,0.13101000000000002,0.13101000000000002,5,SNFN,DNVR
0.10500999999999999,0.10500999999999999,0.24800999999999998,5,SLKC,DNVR
0.058010000000000006,0.058010000000000006,0.058010000000000006,5,SNFN,KSCY
0.18901,0.18901,0.39701000000000003,5,SCRM,SNFN
0.19501,0.19501,0.19501,5,PTLD,SNFN
0.12801,0.12801,0.12801,5,STTL,SNFN
1e-05,1e-05,1e-05,5,SLKC,SNFN
0.12801,0.12801,0.12801,5,LA03,SNFN
0.20801,0.20801,1e-05,5,SLKC,SCRM
1e-05,1e-05,1e-05,5,STTL,PTLD
0.47601000000000004,0.47601000000000004,0.14101,5,LA03,SLKC
0.26500999999999997,0.26500999999999997,0.26500999999999997,5,SNDG,LA03
0.33401000000000003,0.33401000000000003,0.47501000000000004,5,PHNX,LA03
1e-05,1e-05,1e-05,5,PHNX,SNDG
0.13001000000000001,0.13001000000000001,0.13001000000000001,6,CMBR,NY54
0.49601,0.49601,0.49601,6,CHCG,NY54
1e-05,1e-05,1e-05,6,PHLA,NY54
0.12100999999999999,0.12100999999999999,0.12100999999999999,6,WASH,NY54
1e-05,1e-05,1e-05,6,PHLA,CMBR
0.28301,0.28301,0.28301,6,CLEV,CHCG
0.37501,0.37501,0.37501,6,PHLA,CHCG
0.34801,0.34801,0.71701,6,STLS,CHCG
1e-05,1e-05,0.11601,6,DNVR,CHCG
1e-05,1e-05,1e-05,6,KSCY,CHCG
0.33701,0.33701,0.48401000000000005,6,SNFN,CHCG
0.25501,0.25501,0.25501,6,STTL,CHCG
0.36501,0.36501,0.21301000000000003,6,SLKC,CHCG
0.13701000000000002,0.13701000000000002,0.13701000000000002,6,NSVL,CLEV
1e-05,1e-05,1e-05,6,STLS,CLEV
0.12901,0.12901,0.12901,6,PHLA,CLEV
0.16101,0.16101,0.16101,6,ATLN,RLGH
0.22401,0.22401,0.22401,6,WASH,RLGH
0.28801,0.28801,0.28801,6,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,6,NSVL,ATLN
1e-05,1e-05,0.17401,6,STLS,ATLN
0.16101,0.16101,0.34701,6,DLLS,ATLN
0.13501000000000002,0.13501000000000002,0.22501,6,ORLD,ATLN
0.10300999999999999,0.10300999999999999,0.10300999999999999,6,WASH,PHLA
1e-05,1e-05,1e-05,6,STLS,NSVL
0.25201,0.25201,0.25201,6,DLLS,NSVL
0.28201,0.28201,0.28201,6,DLLS,STLS
0.11601,0.11601,0.09501,6,KSCY,STLS
0.12401,0.12401,0.39801,6,LA03,STLS
1e-05,1e-05,1e-05,6,HSTN,NWOR
0.75001,0.75001,0.77801,6,DLLS,NWOR
0.24201,0.24201,1e-05,6,ORLD,NWOR
0.19301000000000001,0.19301000000000001,0.19301000000000001,6,SNAN,HSTN
0.37101,0.37101,0.25301,6,DLLS,HSTN
0.43301,0.43301,0.31501,6,ORLD,HSTN
0.43301,0.43301,0.57401,6,PHNX,SNAN
0.52801,0.52801,0.38701,6,DLLS,SNAN
0.28701,0.28701,0.43001,6,DNVR,DLLS
0.09501,0.09501,1e-05,6,KSCY,DLLS
0.43201,0.43201,0.43201,6,SNFN,DLLS
0.64401,0.64401,0.09101,6,LA03,DLLS
0.16801,0.16801,0.05201,6,KSCY,DNVR
0.13101000000000002,0.13101000000000002,0.13101000000000002,6,SNFN,DNVR
0.10500999999999999,0.10500999999999999,0.24800999999999998,6,SLKC,DNVR
0.058010000000000006,0.058010000000000006,0.058010000000000006,6,SNFN,KSCY
0.33501000000000003,0.33501000000000003,0.54301,6,SCRM,SNFN
0.19501,0.19501,0.19501,6,PTLD,SNFN
0.12801,0.12801,0.12801,6,STTL,SNFN
1e-05,1e-05,1e-05,6,SLKC,SNFN
0.18901,0.18901,0.12801,6,LA03,SNFN
0.20801,0.20801,1e-05,6,SLKC,SCRM
1e-05,1e-05,1e-05,6,STTL,PTLD
0.47601000000000004,0.47601000000000004,0.14101,6,LA03,SLKC
0.26500999999999997,0.26500999999999997,0.26500999999999997,6,SNDG,LA03
0.33401000000000003,0.33401000000000003,0.47501000000000004,6,PHNX,LA03
1e-05,1e-05,1e-05,6,PHNX,SNDG
0.13001000000000001,0.13001000000000001,0.13001000000000001,7,CMBR,NY54
0.49601,0.49601,0.49601,7,CHCG,NY54
1e-05,1e-05,1e-05,7,PHLA,NY54
0.12100999999999999,0.12100999999999999,0.12100999999999999,7,WASH,NY54
1e-05,1e-05,1e-05,7,PHLA,CMBR
0.28301,0.28301,0.28301,7,CLEV,CHCG
0.37501,0.37501,0.37501,7,PHLA,CHCG
0.34801,0.34801,0.71701,7,STLS,CHCG
1e-05,1e-05,0.11601,7,DNVR,CHCG
1e-05,1e-05,1e-05,7,KSCY,CHCG
0.33701,0.33701,0.48401000000000005,7,SNFN,CHCG
0.25501,0.25501,0.25501,7,STTL,CHCG
0.36501,0.36501,0.21301000000000003,7,SLKC,CHCG
0.13701000000000002,0.13701000000000002,0.13701000000000002,7,NSVL,CLEV
1e-05,1e-05,1e-05,7,STLS,CLEV
0.12901,0.12901,0.12901,7,PHLA,CLEV
0.16101,0.16101,0.16101,7,ATLN,RLGH
0.22401,0.22401,0.22401,7,WASH,RLGH
0.28801,0.28801,0.28801,7,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,7,NSVL,ATLN
1e-05,1e-05,0.17401,7,STLS,ATLN
0.16101,0.16101,0.34701,7,DLLS,ATLN
0.13501000000000002,0.13501000000000002,0.22501,7,ORLD,ATLN
0.10300999999999999,0.10300999999999999,0.10300999999999999,7,WASH,PHLA
1e-05,1e-05,1e-05,7,STLS,NSVL
0.25201,0.25201,0.25201,7,DLLS,NSVL
0.56501,0.56501,0.56501,7,DLLS,STLS
0.11601,0.11601,0.09501,7,KSCY,STLS
0.12401,0.12401,0.39801,7,LA03,STLS
1e-05,0.14601,0.14901,7,HSTN,NWOR
1.18201,1.0360099999999999,1.06101,7,DLLS,NWOR
0.24201,0.24201,1e-05,7,ORLD,NWOR
0.19301000000000001,0.19301000000000001,0.34201000000000004,7,SNAN,HSTN
0.37101,0.51701,0.25301,7,DLLS,HSTN
0.43301,0.43301,0.31501,7,ORLD,HSTN
0.43301,0.43301,0.57401,7,PHNX,SNAN
0.67701,0.67701,0.38701,7,DLLS,SNAN
0.28701,0.28701,0.43001,7,DNVR,DLLS
0.09501,0.09501,1e-05,7,KSCY,DLLS
0.43201,0.43201,0.43201,7,SNFN,DLLS
0.64401,0.64401,0.09101,7,LA03,DLLS
0.16801,0.16801,0.05201,7,KSCY,DNVR
0.13101000000000002,0.13101000000000002,0.13101000000000002,7,SNFN,DNVR
0.10500999999999999,0.10500999999999999,0.24800999999999998,7,SLKC,DNVR
0.058010000000000006,0.058010000000000006,0.058010000000000006,7,SNFN,KSCY
0.33501000000000003,0.33501000000000003,0.54301,7,SCRM,SNFN
0.19501,0.19501,0.19501,7,PTLD,SNFN
0.12801,0.12801,0.12801,7,STTL,SNFN
1e-05,1e-05,1e-05,7,SLKC,SNFN
0.28901,0.28901,0.22801000000000002,7,LA03,SNFN
0.20801,0.20801,1e-05,7,SLKC,SCRM
1e-05,1e-05,1e-05,7,STTL,PTLD
0.53501,0.53501,0.20001,7,LA03,SLKC
0.26500999999999997,0.26500999999999997,0.26500999999999997,7,SNDG,LA03
0.33401000000000003,0.33401000000000003,0.47501000000000004,7,PHNX,LA03
1e-05,1e-05,1e-05,7,PHNX,SNDG
0.13001000000000001,0.13001000000000001,0.13001000000000001,8,CMBR,NY54
0.49601,0.49601,0.58901,8,CHCG,NY54
1e-05,1e-05,1e-05,8,PHLA,NY54
0.12100999999999999,0.12100999999999999,0.21400999999999998,8,WASH,NY54
1e-05,1e-05,1e-05,8,PHLA,CMBR
0.28301,0.28301,0.28301,8,CLEV,CHCG
0.46801000000000004,0.46801000000000004,0.37501,8,PHLA,CHCG
0.49700999999999995,0.49700999999999995,0.8660100000000001,8,STLS,CHCG
0.09301,0.09301,0.20901,8,DNVR,CHCG
1e-05,1e-05,1e-05,8,KSCY,CHCG
0.33701,0.33701,0.48401000000000005,8,SNFN,CHCG
0.25501,0.25501,0.25501,8,STTL,CHCG
0.36501,0.36501,0.21301000000000003,8,SLKC,CHCG
0.13701000000000002,0.13701000000000002,0.13701000000000002,8,NSVL,CLEV
1e-05,1e-05,1e-05,8,STLS,CLEV
0.12901,0.12901,0.12901,8,PHLA,CLEV
0.37501,0.37501,0.37501,8,ATLN,RLGH
0.22401,0.22401,0.22401,8,WASH,RLGH
0.47101,0.47101,0.47101,8,WASH,ATLN
0.058010000000000006,0.058010000000000006,0.058010000000000006,8,NSVL,ATLN
1e-05,1e-05,0.17401,8,STLS,ATLN
0.37501,0.37501,0.56101,8,DLLS,ATLN
0.20201000000000002,0.20201000000000002,0.29201,8,ORLD,ATLN
0.31201,0.31201,0.21900999999999998,8,WASH,PHLA
1e-05,1e-05,1e-05,8,STLS,NSVL
0.25201,0.25201,0.25201,8,DLLS,NSVL
0.56501,0.56501,0.56501,8,DLLS,STLS
0.11601,0.11601,0.09501,8,KSCY,STLS
0.27301,0.27301,0.54701,8,LA03,STLS
1e-05,0.14601,0.14901,8,HSTN,NWOR
1.18201,1.0360099999999999,1.06101,8,DLLS,NWOR
