Cultural,Genético,SPF,ciclo,destino,origem
0.605,0.605,0.605,1,CHCG,NY54
0.644,0.644,0.644,1,PHLA,NY54
0.001,0.001,0.001,1,WASH,NY54
0.001,0.001,0.001,1,PHLA,CMBR
0.685,0.685,0.685,1,CLEV,CHCG
0.683,0.683,0.683,1,PHLA,CHCG
0.605,0.605,0.605,1,STLS,CHCG
0.685,0.685,0.685,1,DNVR,CHCG
0.001,0.001,0.631,1,KSCY,CHCG
0.001,0.001,0.683,1,SNFN,CHCG
0.001,0.001,0.001,1,STTL,CHCG
0.683,0.683,0.631,1,SLKC,CHCG
1.181,1.181,1.181,1,NSVL,CLEV
0.001,0.001,0.001,1,STLS,CLEV
0.643,0.643,0.643,1,PHLA,CLEV
0.592,0.592,0.592,1,ATLN,RLGH
0.001,0.001,0.001,1,WASH,RLGH
1.1560000000000001,1.1560000000000001,1.1560000000000001,1,WASH,ATLN
0.001,0.001,0.001,1,NSVL,ATLN
0.001,0.001,0.524,1,STLS,ATLN
1.115,1.115,1.224,1,DLLS,ATLN
0.633,0.633,0.001,1,ORLD,ATLN
0.001,0.001,0.001,1,WASH,PHLA
0.001,0.001,0.001,1,STLS,NSVL
0.554,0.554,0.554,1,DLLS,NSVL
0.001,0.001,0.001,1,DLLS,STLS
0.001,0.001,0.001,1,KSCY,STLS
0.001,0.001,0.524,1,LA03,STLS
0.683,0.683,0.683,1,HSTN,NWOR
1.134,1.134,1.766,1,DLLS,NWOR
0.633,0.633,0.001,1,ORLD,NWOR
0.001,0.001,0.001,1,SNAN,HSTN
0.517,0.517,0.517,1,DLLS,HSTN
0.001,0.001,0.001,1,ORLD,HSTN
0.001,0.001,0.001,1,PHNX,SNAN
0.001,0.001,0.001,1,DLLS,SNAN
0.581,0.581,0.581,1,DNVR,DLLS
0.001,0.001,0.001,1,KSCY,DLLS
1.108,1.108,1.108,1,SNFN,DLLS
0.524,0.524,0.001,1,LA03,DLLS
0.631,0.631,0.001,1,KSCY,DNVR
0.001,0.001,0.001,1,SNFN,DNVR
0.631,0.631,0.001,1,SLKC,DNVR
0.001,0.001,0.001,1,SNFN,KSCY
0.001,0.001,0.683,1,SCRM,SNFN
0.518,0.518,0.518,1,PTLD,SNFN
0.001,0.001,0.001,1,STTL,SNFN
0.001,0.001,0.001,1,SLKC,SNFN
0.518,0.518,0.518,1,LA03,SNFN
0.683,0.683,0.001,1,SLKC,SCRM
0.001,0.001,0.001,1,STTL,PTLD
0.579,0.579,0.579,1,LA03,SLKC
0.518,0.518,0.518,1,SNDG,LA03
1.1019999999999999,1.1019999999999999,1.1019999999999999,1,PHNX,LA03
0.567,0.567,0.567,1,PHNX,SNDG
0.57,0.57,0.57,2,CMBR,NY54
1.6829999999999998,1.6829999999999998,1.6829999999999998,2,CHCG,NY54
0.644,0.644,0.644,2,PHLA,NY54
0.001,0.001,0.001,2,WASH,NY54
0.001,0.001,0.001,2,PHLA,CMBR
0.685,0.685,0.685,2,CLEV,CHCG
1.3860000000000001,1.3860000000000001,1.3860000000000001,2,PHLA,CHCG
0.605,0.605,1.6829999999999998,2,STLS,CHCG
0.685,0.685,0.685,2,DNVR,CHCG
0.001,0.001,0.631,2,KSCY,CHCG
1.213,1.213,1.3860000000000001,2,SNFN,CHCG
0.001,0.001,0.001,2,STTL,CHCG
1.252,1.252,0.631,2,SLKC,CHCG
1.181,1.181,1.181,2,NSVL,CLEV
0.001,0.001,0.001,2,STLS,CLEV
0.643,0.643,0.643,2,PHLA,CLEV
0.592,0.592,0.592,2,ATLN,RLGH
0.001,0.001,0.001,2,WASH,RLGH
1.1560000000000001,1.1560000000000001,1.1560000000000001,2,WASH,ATLN
0.001,0.001,0.001,2,NSVL,ATLN
0.001,0.001,0.524,2,STLS,ATLN
1.115,1.115,1.224,2,DLLS,ATLN
0.633,0.633,0.001,2,ORLD,ATLN
0.001,0.001,0.001,2,WASH,PHLA
0.001,0.001,0.518,2,STLS,NSVL
1.0710000000000002,1.0710000000000002,0.554,2,DLLS,NSVL
0.001,0.001,0.001,2,DLLS,STLS
0.001,0.001,0.001,2,KSCY,STLS
0.001,0.001,2.1189999999999998,2,LA03,STLS
0.683,0.683,0.683,2,HSTN,NWOR
1.134,1.134,1.766,2,DLLS,NWOR
0.633,0.633,0.001,2,ORLD,NWOR
0.001,0.001,0.001,2,SNAN,HSTN
0.517,0.517,0.517,2,DLLS,HSTN
0.001,0.001,0.001,2,ORLD,HSTN
0.001,0.51,0.001,2,PHNX,SNAN
0.001,0.51,0.001,2,DLLS,SNAN
0.581,0.581,0.581,2,DNVR,DLLS
0.001,0.001,0.001,2,KSCY,DLLS
1.786,2.295,1.786,2,SNFN,DLLS
1.041,1.041,0.001,2,LA03,DLLS
0.631,0.631,0.001,2,KSCY,DNVR
0.001,0.001,0.001,2,SNFN,DNVR
0.631,0.631,0.001,2,SLKC,DNVR
0.001,0.001,0.001,2,SNFN,KSCY
1.3820000000000001,1.3820000000000001,2.064,2,SCRM,SNFN
0.518,0.518,0.518,2,PTLD,SNFN
0.001,0.001,0.001,2,STTL,SNFN
0.001,0.001,0.001,2,SLKC,SNFN
1.0270000000000001,0.518,0.518,2,LA03,SNFN
0.683,0.683,0.001,2,SLKC,SCRM
0.001,0.001,0.001,2,STTL,PTLD
1.148,1.148,0.579,2,LA03,SLKC
1.604,1.604,1.604,2,SNDG,LA03
1.6109999999999998,1.1019999999999999,1.6109999999999998,2,PHNX,LA03
0.567,0.567,0.567,2,PHNX,SNDG
1.206,1.206,1.7469999999999999,3,CMBR,NY54
3.022,3.022,3.5629999999999997,3,CHCG,NY54
0.644,0.644,0.644,3,PHLA,NY54
0.001,0.001,0.001,3,WASH,NY54
0.542,0.542,0.001,3,PHLA,CMBR
0.685,0.685,0.685,3,CLEV,CHCG
1.927,1.927,1.3860000000000001,3,PHLA,CHCG
1.798,1.241,2.976,3,STLS,CHCG
0.685,0.685,0.685,3,DNVR,CHCG
0.001,0.001,0.631,3,KSCY,CHCG
2.458,2.458,3.288,3,SNFN,CHCG
0.558,0.001,0.001,3,STTL,CHCG
1.252,1.252,0.631,3,SLKC,CHCG
1.181,1.181,1.181,3,NSVL,CLEV
0.001,0.001,0.001,3,STLS,CLEV
0.643,0.643,0.643,3,PHLA,CLEV
0.592,0.592,0.592,3,ATLN,RLGH
0.001,0.001,0.001,3,WASH,RLGH
1.1560000000000001,1.1560000000000001,1.1560000000000001,3,WASH,ATLN
0.001,0.001,0.001,3,NSVL,ATLN
0.001,0.001,0.524,3,STLS,ATLN
1.115,1.115,1.224,3,DLLS,ATLN
0.633,0.633,0.001,3,ORLD,ATLN
0.001,0.001,0.001,3,WASH,PHLA
0.001,0.001,0.518,3,STLS,NSVL
1.572,1.572,1.0550000000000002,3,DLLS,NSVL
0.001,0.001,0.001,3,DLLS,STLS
0.001,0.001,0.001,3,KSCY,STLS
1.851,1.294,2.755,3,LA03,STLS
0.683,0.683,0.683,3,HSTN,NWOR
1.9249999999999998,1.9249999999999998,2.557,3,DLLS,NWOR
0.633,0.633,0.001,3,ORLD,NWOR
0.635,0.635,0.635,3,SNAN,HSTN
0.517,0.517,0.517,3,DLLS,HSTN
0.001,0.001,0.001,3,ORLD,HSTN
0.502,1.0110000000000001,0.502,3,PHNX,SNAN
0.502,1.0110000000000001,0.502,3,DLLS,SNAN
1.3719999999999999,1.3719999999999999,1.3719999999999999,3,DNVR,DLLS
0.001,0.001,0.001,3,KSCY,DLLS
1.786,2.295,1.786,3,SNFN,DLLS
1.041,1.041,0.001,3,LA03,DLLS
0.631,0.631,0.001,3,KSCY,DNVR
0.001,0.001,0.001,3,SNFN,DNVR
0.631,0.631,0.001,3,SLKC,DNVR
0.001,0.001,0.001,3,SNFN,KSCY
2.085,2.085,4.157,3,SCRM,SNFN
0.518,0.518,0.518,3,PTLD,SNFN
0.001,0.558,0.558,3,STTL,SNFN
0.001,0.001,0.001,3,SLKC,SNFN
1.0270000000000001,1.0750000000000002,1.8080000000000003,3,LA03,SNFN
2.073,2.073,0.001,3,SLKC,SCRM
0.001,0.001,0.001,3,STTL,PTLD
2.538,2.538,0.579,3,LA03,SLKC
1.604,1.604,1.604,3,SNDG,LA03
2.98,2.471,2.98,3,PHNX,LA03
0.567,0.567,0.567,3,PHNX,SNDG
1.206,1.206,2.4579999999999997,4,CMBR,NY54
3.678,3.678,4.274,4,CHCG,NY54
0.644,0.644,0.644,4,PHLA,NY54
0.001,0.001,0.657,4,WASH,NY54
1.2530000000000001,1.2530000000000001,0.001,4,PHLA,CMBR
0.685,0.685,1.4780000000000002,4,CLEV,CHCG
2.638,2.638,1.3860000000000001,4,PHLA,CHCG
1.798,1.952,3.687,4,STLS,CHCG
1.3410000000000002,1.3410000000000002,0.685,4,DNVR,CHCG
0.001,0.001,0.631,4,KSCY,CHCG
3.169,2.458,3.288,4,SNFN,CHCG
0.558,0.001,0.794,4,STTL,CHCG
1.252,1.252,0.631,4,SLKC,CHCG
1.181,1.181,1.9740000000000002,4,NSVL,CLEV
0.001,0.001,0.001,4,STLS,CLEV
0.643,0.643,0.643,4,PHLA,CLEV
1.722,1.722,1.722,4,ATLN,RLGH
0.001,0.001,0.001,4,WASH,RLGH
1.1560000000000001,1.1560000000000001,1.8120000000000003,4,WASH,ATLN
0.001,0.001,0.001,4,NSVL,ATLN
0.501,0.501,0.524,4,STLS,ATLN
1.115,1.115,2.38,4,DLLS,ATLN
0.633,0.633,0.001,4,ORLD,ATLN
0.001,0.001,0.001,4,WASH,PHLA
0.001,0.001,0.518,4,STLS,NSVL
2.365,2.365,1.0550000000000002,4,DLLS,NSVL
0.001,0.001,0.001,4,DLLS,STLS
0.001,0.001,0.001,4,KSCY,STLS
2.351,2.505,3.4659999999999997,4,LA03,STLS
0.683,0.683,0.683,4,HSTN,NWOR
1.9249999999999998,1.9249999999999998,2.557,4,DLLS,NWOR
0.633,0.633,0.001,4,ORLD,NWOR
0.635,0.635,0.635,4,SNAN,HSTN
1.173,1.173,1.173,4,DLLS,HSTN
0.001,0.001,0.001,4,ORLD,HSTN
0.502,1.0110000000000001,1.002,4,PHNX,SNAN
0.502,1.0110000000000001,1.002,4,DLLS,SNAN
2.028,2.028,1.3719999999999999,4,DNVR,DLLS
0.001,0.001,0.001,4,KSCY,DLLS
2.579,3.088,1.786,4,SNFN,DLLS
1.041,1.041,0.001,4,LA03,DLLS
0.631,0.631,0.001,4,KSCY,DNVR
0.001,0.001,0.001,4,SNFN,DNVR
0.631,0.631,0.001,4,SLKC,DNVR
0.001,0.001,0.001,4,SNFN,KSCY
2.085,2.085,4.157,4,SCRM,SNFN
0.518,0.518,0.518,4,PTLD,SNFN
0.794,1.351,0.558,4,STTL,SNFN
0.001,0.001,0.001,4,SLKC,SNFN
1.738,1.0750000000000002,1.8080000000000003,4,LA03,SNFN
2.073,2.073,0.001,4,SLKC,SCRM
0.001,0.001,0.001,4,STTL,PTLD
2.538,2.538,0.579,4,LA03,SLKC
1.604,1.604,1.604,4,SNDG,LA03
4.191,3.682,3.691,4,PHNX,LA03
0.567,0.567,0.567,4,PHNX,SNDG
1.206,1.206,2.4579999999999997,5,CMBR,NY54
4.216,4.216,4.812,5,CHCG,NY54
0.644,0.644,0.644,5,PHLA,NY54
0.001,0.001,0.657,5,WASH,NY54
1.2530000000000001,1.2530000000000001,0.001,5,PHLA,CMBR
0.685,0.685,1.4780000000000002,5,CLEV,CHCG
2.638,2.638,1.3860000000000001,5,PHLA,CHCG
1.798,1.952,3.687,5,STLS,CHCG
1.3410000000000002,1.3410000000000002,0.685,5,DNVR,CHCG
0.001,0.001,0.631,5,KSCY,CHCG
3.169,2.458,3.288,5,SNFN,CHCG
1.096,0.539,1.332,5,STTL,CHCG
1.252,1.252,0.631,5,SLKC,CHCG
1.897,1.897,2.6900000000000004,5,NSVL,CLEV
0.001,0.001,0.001,5,STLS,CLEV
0.643,0.643,0.643,5,PHLA,CLEV
1.722,1.722,1.722,5,ATLN,RLGH
0.001,0.001,0.001,5,WASH,RLGH
1.1560000000000001,1.1560000000000001,1.8120000000000003,5,WASH,ATLN
0.001,0.001,0.001,5,NSVL,ATLN
0.501,0.501,0.524,5,STLS,ATLN
2.2279999999999998,2.2279999999999998,3.493,5,DLLS,ATLN
1.158,1.158,0.526,5,ORLD,ATLN
0.001,0.001,0.001,5,WASH,PHLA
0.001,0.001,0.518,5,STLS,NSVL
2.365,2.365,1.0550000000000002,5,DLLS,NSVL
0.001,0.001,0.001,5,DLLS,STLS
0.001,0.001,0.001,5,KSCY,STLS
2.351,2.505,3.4659999999999997,5,LA03,STLS
0.683,0.683,0.683,5,HSTN,NWOR
1.9249999999999998,1.9249999999999998,2.557,5,DLLS,NWOR
0.633,0.633,0.001,5,ORLD,NWOR
0.635,0.635,0.635,5,SNAN,HSTN
1.173,1.173,1.173,5,DLLS,HSTN
0.001,0.001,0.001,5,ORLD,HSTN
0.502,1.0110000000000001,1.002,5,PHNX,SNAN
0.502,1.0110000000000001,1.002,5,DLLS,SNAN
2.616,2.616,2.53,5,DNVR,DLLS
0.001,0.001,0.001,5,KSCY,DLLS
3.104,3.613,2.311,5,SNFN,DLLS
1.041,1.041,0.571,5,LA03,DLLS
1.161,1.161,0.531,5,KSCY,DNVR
0.001,0.001,0.001,5,SNFN,DNVR
1.201,1.201,0.001,5,SLKC,DNVR
0.001,0.001,0.001,5,SNFN,KSCY
2.085,2.085,4.157,5,SCRM,SNFN
1.0430000000000001,1.0430000000000001,1.0430000000000001,5,PTLD,SNFN
0.794,1.351,0.558,5,STTL,SNFN
0.001,0.001,0.001,5,SLKC,SNFN
1.738,1.0750000000000002,1.8080000000000003,5,LA03,SNFN
2.073,2.073,0.001,5,SLKC,SCRM
0.001,0.001,0.001,5,STTL,PTLD
3.1079999999999997,3.1079999999999997,0.579,5,LA03,SLKC
1.604,1.604,1.604,5,SNDG,LA03
4.191,3.682,3.691,5,PHNX,LA03
0.567,0.567,0.567,5,PHNX,SNDG
1.206,1.206,2.4579999999999997,6,CMBR,NY54
5.484000000000001,5.484000000000001,6.080000000000001,6,CHCG,NY54
1.271,1.271,1.271,6,PHLA,NY54
1.38,1.38,2.036,6,WASH,NY54
1.2530000000000001,1.2530000000000001,0.001,6,PHLA,CMBR
0.685,0.685,1.4780000000000002,6,CLEV,CHCG
2.638,2.638,1.3860000000000001,6,PHLA,CHCG
1.798,1.952,3.687,6,STLS,CHCG
1.3410000000000002,1.3410000000000002,0.685,6,DNVR,CHCG
0.001,0.001,0.631,6,KSCY,CHCG
3.169,2.458,3.288,6,SNFN,CHCG
1.73,1.173,1.9660000000000002,6,STTL,CHCG
1.252,1.252,0.631,6,SLKC,CHCG
2.511,2.511,3.3040000000000003,6,NSVL,CLEV
0.001,0.001,0.001,6,STLS,CLEV
0.643,0.643,0.643,6,PHLA,CLEV
1.722,1.722,1.722,6,ATLN,RLGH
0.635,0.635,0.635,6,WASH,RLGH
1.9010000000000002,1.9010000000000002,2.5570000000000004,6,WASH,ATLN
0.001,0.001,0.001,6,NSVL,ATLN
0.501,0.501,0.524,6,STLS,ATLN
2.2279999999999998,2.2279999999999998,4.805000000000001,6,DLLS,ATLN
2.4699999999999998,2.4699999999999998,0.526,6,ORLD,ATLN
0.001,0.001,0.001,6,WASH,PHLA
0.701,0.701,1.218,6,STLS,NSVL
2.979,2.979,1.669,6,DLLS,NSVL
0.001,0.001,0.001,6,DLLS,STLS
0.701,0.701,0.701,6,KSCY,STLS
2.351,2.505,3.4659999999999997,6,LA03,STLS
0.683,0.683,0.683,6,HSTN,NWOR
2.5389999999999997,2.5389999999999997,3.6919999999999997,6,DLLS,NWOR
1.154,1.154,0.001,6,ORLD,NWOR
0.635,0.635,0.635,6,SNAN,HSTN
1.173,1.173,1.964,6,DLLS,HSTN
0.792,0.792,0.001,6,ORLD,HSTN
0.502,1.0110000000000001,1.002,6,PHNX,SNAN
0.502,1.0110000000000001,1.002,6,DLLS,SNAN
2.616,2.616,2.53,6,DNVR,DLLS
0.001,0.001,0.001,6,KSCY,DLLS
3.104,3.613,2.311,6,SNFN,DLLS
1.041,1.041,0.571,6,LA03,DLLS
1.807,1.807,1.177,6,KSCY,DNVR
0.001,0.001,0.001,6,SNFN,DNVR
1.201,1.201,0.001,6,SLKC,DNVR
0.001,0.001,0.001,6,SNFN,KSCY
2.085,2.085,4.157,6,SCRM,SNFN
1.0430000000000001,1.0430000000000001,1.0430000000000001,6,PTLD,SNFN
0.794,1.351,0.558,6,STTL,SNFN
0.001,0.001,0.001,6,SLKC,SNFN
1.738,1.0750000000000002,1.8080000000000003,6,LA03,SNFN
2.073,2.073,0.001,6,SLKC,SCRM
0.001,0.001,0.001,6,STTL,PTLD
3.1079999999999997,3.1079999999999997,0.579,6,LA03,SLKC
1.604,1.604,1.604,6,SNDG,LA03
4.191,3.682,3.691,6,PHNX,LA03
0.567,0.567,0.567,6,PHNX,SNDG
1.206,1.206,2.4579999999999997,7,CMBR,NY54
5.484000000000001,5.484000000000001,6.080000000000001,7,CHCG,NY54
1.271,1.271,1.271,7,PHLA,NY54
2.101,2.101,2.757,7,WASH,NY54
1.2530000000000001,1.2530000000000001,0.001,7,PHLA,CMBR
1.332,1.332,2.125,7,CLEV,CHCG
2.638,2.638,1.3860000000000001,7,PHLA,CHCG
1.798,1.952,3.687,7,STLS,CHCG
1.3410000000000002,1.3410000000000002,0.685,7,DNVR,CHCG
0.001,0.001,0.631,7,KSCY,CHCG
3.816,3.1050000000000004,3.9349999999999996,7,SNFN,CHCG
1.73,1.173,1.9660000000000002,7,STTL,CHCG
1.252,1.252,0.631,7,SLKC,CHCG
2.511,2.511,3.3040000000000003,7,NSVL,CLEV
0.001,0.001,0.001,7,STLS,CLEV
0.643,0.643,0.643,7,PHLA,CLEV
2.403,2.403,2.403,7,ATLN,RLGH
0.635,0.635,0.635,7,WASH,RLGH
2.6220000000000003,2.6220000000000003,3.2780000000000005,7,WASH,ATLN
0.001,0.001,0.001,7,NSVL,ATLN
0.501,0.501,0.524,7,STLS,ATLN
2.2279999999999998,2.2279999999999998,5.486000000000001,7,DLLS,ATLN
3.872,3.872,1.2469999999999999,7,ORLD,ATLN
0.001,0.001,0.001,7,WASH,PHLA
0.701,0.701,1.218,7,STLS,NSVL
2.979,2.979,1.669,7,DLLS,NSVL
0.001,0.001,0.001,7,DLLS,STLS
0.701,0.701,0.701,7,KSCY,STLS
2.351,2.505,3.4659999999999997,7,LA03,STLS
0.683,0.683,0.683,7,HSTN,NWOR
2.5389999999999997,2.5389999999999997,3.6919999999999997,7,DLLS,NWOR
1.154,1.154,0.001,7,ORLD,NWOR
0.635,0.635,0.635,7,SNAN,HSTN
2.4829999999999997,2.4829999999999997,3.955,7,DLLS,HSTN
1.473,1.473,0.001,7,ORLD,HSTN
0.502,1.0110000000000001,1.002,7,PHNX,SNAN
0.502,1.0110000000000001,1.002,7,DLLS,SNAN
3.311,3.311,3.2249999999999996,7,DNVR,DLLS
0.616,0.616,0.616,7,KSCY,DLLS
3.104,3.613,2.311,7,SNFN,DLLS
1.041,1.041,0.571,7,LA03,DLLS
1.807,1.807,1.177,7,KSCY,DNVR
0.001,0.001,0.001,7,SNFN,DNVR
1.201,1.201,0.001,7,SLKC,DNVR
0.001,0.001,0.001,7,SNFN,KSCY
2.085,2.085,4.157,7,SCRM,SNFN
1.0430000000000001,1.0430000000000001,1.0430000000000001,7,PTLD,SNFN
0.794,1.351,0.558,7,STTL,SNFN
0.001,0.001,0.001,7,SLKC,SNFN
1.738,1.0750000000000002,1.8080000000000003,7,LA03,SNFN
2.073,2.073,0.001,7,SLKC,SCRM
0.001,0.001,0.001,7,STTL,PTLD
3.1079999999999997,3.1079999999999997,0.579,7,LA03,SLKC
1.604,1.604,1.604,7,SNDG,LA03
4.191,3.682,3.691,7,PHNX,LA03
0.567,0.567,0.567,7,PHNX,SNDG
1.767,1.767,3.0189999999999997,8,CMBR,NY54
6.045000000000001,6.045000000000001,6.866000000000001,8,CHCG,NY54
1.271,1.271,1.271,8,PHLA,NY54
2.101,2.101,4.104,8,WASH,NY54
1.2530000000000001,1.2530000000000001,0.001,8,PHLA,CMBR
1.332,1.332,2.125,8,CLEV,CHCG
3.424,3.424,1.3860000000000001,8,PHLA,CHCG
1.798,1.952,3.687,8,STLS,CHCG
1.3410000000000002,1.3410000000000002,0.685,8,DNVR,CHCG
0.562,0.562,0.631,8,KSCY,CHCG
3.816,3.1050000000000004,3.9349999999999996,8,SNFN,CHCG
2.516,1.959,2.7520000000000002,8,STTL,CHCG
1.252,1.252,0.631,8,SLKC,CHCG
2.511,2.511,3.3040000000000003,8,NSVL,CLEV
0.001,0.001,0.001,8,STLS,CLEV
0.643,0.643,0.643,8,PHLA,CLEV
2.403,2.403,2.403,8,ATLN,RLGH
0.635,0.635,0.635,8,WASH,RLGH
2.6220000000000003,2.6220000000000003,3.8390000000000004,8,WASH,ATLN
0.001,0.001,0.001,8,NSVL,ATLN
0.501,0.501,0.524,8,STLS,ATLN
2.2279999999999998,2.2279999999999998,6.047000000000001,8,DLLS,ATLN
4.412,4.412,1.787,8,ORLD,ATLN
0.787,0.787,0.001,8,WASH,PHLA
0.701,0.701,1.218,8,STLS,NSVL
2.979,2.979,1.669,8,DLLS,NSVL
0.652,0.652,0.652,8,DLLS,STLS
0.701,0.701,0.701,8,KSCY,STLS
2.351,2.505,3.4659999999999997,8,LA03,STLS
0.683,0.683,0.683,8,HSTN,NWOR
3.1899999999999995,3.1899999999999995,4.343,8,DLLS,NWOR
1.154,1.154,0.001,8,ORLD,NWOR
0.635,0.635,0.635,8,SNAN,HSTN
2.4829999999999997,2.4829999999999997,3.955,8,DLLS,HSTN
1.473,1.473,0.001,8,ORLD,HSTN
0.502,1.0110000000000001,1.002,8,PHNX,SNAN
1.0630000000000002,1.572,1.5630000000000002,8,DLLS,SNAN
3.311,3.311,3.997,8,DNVR,DLLS
1.177,1.177,0.616,8,KSCY,DLLS
3.104,3.613,2.311,8,SNFN,DLLS
1.041,1.041,1.343,8,LA03,DLLS
1.807,1.807,1.177,8,KSCY,DNVR
0.001,0.001,0.001,8,SNFN,DNVR
1.973,1.973,0.001,8,SLKC,DNVR
0.001,0.001,0.001,8,SNFN,KSCY
2.085,2.085,4.157,8,SCRM,SNFN
1.0430000000000001,1.0430000000000001,1.0430000000000001,8,PTLD,SNFN
0.794,1.351,0.558,8,STTL,SNFN
0.001,0.001,0.001,8,SLKC,SNFN
1.738,1.0750000000000002,1.8080000000000003,8,LA03,SNFN
2.073,2.073,0.001,8,SLKC,SCRM
0.001,0.001,0.001,8,STTL,PTLD
3.88,3.88,0.579,8,LA03,SLKC
1.604,1.604,1.604,8,SNDG,LA03
4.191,3.682,3.691,8,PHNX,LA03
0.567,0.567,0.567,8,PHNX,SNDG
1.767,1.767,3.0189999999999997,9,CMBR,NY54
6.641000000000001,6.641000000000001,7.4620000000000015,9,CHCG,NY54
1.271,1.271,1.271,9,PHLA,NY54
2.101,2.101,4.104,9,WASH,NY54
1.2530000000000001,1.2530000000000001,0.001,9,PHLA,CMBR
1.332,1.332,2.125,9,CLEV,CHCG
4.477,4.477,2.439,9,PHLA,CHCG
1.798,1.952,4.223,9,STLS,CHCG
1.8770000000000002,1.8770000000000002,0.685,9,DNVR,CHCG
0.562,0.562,0.631,9,KSCY,CHCG
4.333,3.6220000000000003,5.048,9,SNFN,CHCG
3.112,2.555,2.7520000000000002,9,STTL,CHCG
1.252,1.252,0.631,9,SLKC,CHCG
2.511,2.511,3.3040000000000003,9,NSVL,CLEV
0.001,0.001,0.001,9,STLS,CLEV
0.643,0.643,0.643,9,PHLA,CLEV
2.403,2.403,2.403,9,ATLN,RLGH
0.635,0.635,0.635,9,WASH,RLGH
2.6220000000000003,2.6220000000000003,3.8390000000000004,9,WASH,ATLN
0.001,0.001,0.001,9,NSVL,ATLN
0.501,0.501,0.524,9,STLS,ATLN
2.2279999999999998,2.2279999999999998,6.047000000000001,9,DLLS,ATLN
4.412,4.412,1.787,9,ORLD,ATLN
0.787,0.787,0.001,9,WASH,PHLA
0.701,0.701,1.218,9,STLS,NSVL
2.979,2.979,1.669,9,DLLS,NSVL
0.652,0.652,1.1880000000000002,9,DLLS,STLS
0.701,0.701,0.701,9,KSCY,STLS
2.351,2.505,3.4659999999999997,9,LA03,STLS
0.683,0.683,0.683,9,HSTN,NWOR
3.1899999999999995,3.1899999999999995,4.343,9,DLLS,NWOR
1.154,1.154,0.001,9,ORLD,NWOR
0.635,0.635,0.635,9,SNAN,HSTN
2.4829999999999997,2.4829999999999997,3.955,9,DLLS,HSTN
1.473,1.473,0.001,9,ORLD,HSTN
0.502,1.0110000000000001,1.6219999999999999,9,PHNX,SNAN
1.0630000000000002,1.572,2.1830000000000003,9,DLLS,SNAN
3.847,3.847,4.617,9,DNVR,DLLS
1.177,1.177,0.616,9,KSCY,DLLS
3.104,3.613,2.311,9,SNFN,DLLS
1.704,1.704,2.0060000000000002,9,LA03,DLLS
1.807,1.807,1.177,9,KSCY,DNVR
