Cultural,Genético,SPF,ciclo,destino,origem
0.001,0.001,0.001,1,CMBR,NY54
0.459,0.459,0.912,1,CHCG,NY54
0.454,0.454,0.001,1,PHLA,NY54
0.001,0.001,0.001,1,WASH,NY54
0.001,0.001,0.001,1,PHLA,CMBR
0.001,0.001,0.454,1,CLEV,CHCG
0.498,0.498,0.498,1,PHLA,CHCG
0.459,0.459,1.58,1,STLS,CHCG
0.001,0.001,0.001,1,DNVR,CHCG
0.498,0.498,0.001,1,KSCY,CHCG
0.001,0.001,0.001,1,SNFN,CHCG
0.001,0.001,0.305,1,STTL,CHCG
0.001,0.001,0.321,1,SLKC,CHCG
0.454,0.454,0.454,1,NSVL,CLEV
0.001,0.001,0.001,1,STLS,CLEV
0.454,0.454,0.001,1,PHLA,CLEV
0.33,0.33,0.33,1,ATLN,RLGH
0.001,0.001,0.001,1,WASH,RLGH
0.383,0.383,0.383,1,WASH,ATLN
0.001,0.001,0.001,1,NSVL,ATLN
0.465,0.465,1.4180000000000001,1,STLS,ATLN
1.657,1.657,0.704,1,DLLS,ATLN
0.465,0.465,0.465,1,ORLD,ATLN
0.001,0.001,0.001,1,WASH,PHLA
0.001,0.001,0.001,1,STLS,NSVL
0.471,0.471,0.471,1,DLLS,NSVL
0.001,0.001,0.498,1,DLLS,STLS
0.001,0.001,0.001,1,KSCY,STLS
0.465,0.465,0.794,1,LA03,STLS
0.001,0.001,0.001,1,HSTN,NWOR
0.471,0.471,0.471,1,DLLS,NWOR
0.001,0.001,0.001,1,ORLD,NWOR
0.001,0.001,0.001,1,SNAN,HSTN
0.8320000000000001,0.8320000000000001,0.8320000000000001,1,DLLS,HSTN
0.001,0.001,0.001,1,ORLD,HSTN
0.341,0.341,0.7390000000000001,1,PHNX,SNAN
1.4409999999999998,1.4409999999999998,1.043,1,DLLS,SNAN
0.001,0.001,0.001,1,DNVR,DLLS
0.498,0.498,0.001,1,KSCY,DLLS
0.9590000000000001,0.9590000000000001,0.335,1,SNFN,DLLS
0.728,0.728,0.001,1,LA03,DLLS
0.001,0.001,0.001,1,KSCY,DNVR
0.001,0.001,0.001,1,SNFN,DNVR
0.001,0.001,0.001,1,SLKC,DNVR
0.001,0.001,0.001,1,SNFN,KSCY
0.335,0.335,0.335,1,SCRM,SNFN
0.368,0.368,0.368,1,PTLD,SNFN
0.305,0.305,0.001,1,STTL,SNFN
0.321,0.321,0.001,1,SLKC,SNFN
0.81,0.81,0.81,1,LA03,SNFN
0.001,0.001,0.001,1,SLKC,SCRM
0.001,0.001,0.001,1,STTL,PTLD
0.376,0.376,0.376,1,LA03,SLKC
0.81,0.81,0.81,1,SNDG,LA03
0.376,0.376,0.774,1,PHNX,LA03
0.341,0.341,0.341,1,PHNX,SNDG
0.477,0.477,0.477,2,CMBR,NY54
0.935,0.935,1.388,2,CHCG,NY54
0.454,0.454,0.001,2,PHLA,NY54
0.001,0.001,0.001,2,WASH,NY54
0.001,0.001,0.001,2,PHLA,CMBR
0.001,0.001,0.454,2,CLEV,CHCG
0.498,0.498,0.498,2,PHLA,CHCG
0.459,0.459,1.58,2,STLS,CHCG
0.477,0.477,0.477,2,DNVR,CHCG
0.498,0.498,0.001,2,KSCY,CHCG
0.001,0.001,0.001,2,SNFN,CHCG
0.001,0.001,0.305,2,STTL,CHCG
0.001,0.001,0.321,2,SLKC,CHCG
0.454,0.454,0.454,2,NSVL,CLEV
0.001,0.001,0.001,2,STLS,CLEV
0.8089999999999999,0.8089999999999999,0.356,2,PHLA,CLEV
0.8180000000000001,0.8180000000000001,0.8180000000000001,2,ATLN,RLGH
0.001,0.001,0.001,2,WASH,RLGH
0.383,0.383,0.383,2,WASH,ATLN
0.001,0.001,0.001,2,NSVL,ATLN
0.465,0.465,1.4180000000000001,2,STLS,ATLN
2.145,2.145,1.494,2,DLLS,ATLN
0.767,0.767,0.465,2,ORLD,ATLN
0.356,0.356,0.356,2,WASH,PHLA
0.001,0.001,0.001,2,STLS,NSVL
0.471,0.471,0.471,2,DLLS,NSVL
0.001,0.001,0.498,2,DLLS,STLS
0.001,0.001,0.001,2,KSCY,STLS
0.465,0.465,0.794,2,LA03,STLS
0.001,0.001,0.001,2,HSTN,NWOR
0.471,0.471,0.471,2,DLLS,NWOR
0.001,0.001,0.001,2,ORLD,NWOR
0.001,0.001,0.001,2,SNAN,HSTN
0.8320000000000001,0.8320000000000001,1.1340000000000001,2,DLLS,HSTN
0.303,0.303,0.001,2,ORLD,HSTN
0.341,0.341,0.7390000000000001,2,PHNX,SNAN
1.4409999999999998,1.4409999999999998,1.043,2,DLLS,SNAN
0.001,0.001,0.001,2,DNVR,DLLS
0.498,0.498,0.001,2,KSCY,DLLS
0.9590000000000001,0.9590000000000001,0.335,2,SNFN,DLLS
0.728,0.728,0.001,2,LA03,DLLS
0.001,0.001,0.001,2,KSCY,DNVR
0.001,0.001,0.001,2,SNFN,DNVR
0.001,0.001,0.001,2,SLKC,DNVR
0.001,0.001,0.001,2,SNFN,KSCY
0.335,0.335,0.335,2,SCRM,SNFN
0.368,0.368,0.368,2,PTLD,SNFN
0.6859999999999999,0.6859999999999999,0.382,2,STTL,SNFN
0.321,0.321,0.001,2,SLKC,SNFN
1.191,1.191,1.191,2,LA03,SNFN
0.001,0.001,0.001,2,SLKC,SCRM
0.001,0.001,0.001,2,STTL,PTLD
0.376,0.376,0.376,2,LA03,SLKC
1.191,1.191,1.191,2,SNDG,LA03
0.376,0.376,0.774,2,PHNX,LA03
0.341,0.341,0.341,2,PHNX,SNDG
0.7849999999999999,0.7849999999999999,1.25,3,CMBR,NY54
1.243,1.243,2.161,3,CHCG,NY54
0.454,0.454,0.001,3,PHLA,NY54
0.001,0.001,0.001,3,WASH,NY54
0.466,0.466,0.001,3,PHLA,CMBR
0.001,0.001,0.454,3,CLEV,CHCG
0.9630000000000001,0.9630000000000001,0.498,3,PHLA,CHCG
0.92,0.92,2.041,3,STLS,CHCG
0.477,0.477,0.477,3,DNVR,CHCG
0.498,0.498,0.001,3,KSCY,CHCG
0.466,0.466,0.927,3,SNFN,CHCG
0.462,0.462,0.305,3,STTL,CHCG
0.309,0.309,0.629,3,SLKC,CHCG
0.454,0.454,0.454,3,NSVL,CLEV
0.001,0.001,0.001,3,STLS,CLEV
0.8089999999999999,0.8089999999999999,0.356,3,PHLA,CLEV
1.236,1.236,1.236,3,ATLN,RLGH
0.001,0.001,0.001,3,WASH,RLGH
0.383,0.383,0.383,3,WASH,ATLN
0.001,0.001,0.001,3,NSVL,ATLN
0.465,0.465,1.4180000000000001,3,STLS,ATLN
2.563,2.563,1.912,3,DLLS,ATLN
0.767,0.767,0.465,3,ORLD,ATLN
0.356,0.356,0.356,3,WASH,PHLA
0.001,0.001,0.001,3,STLS,NSVL
0.471,0.471,0.471,3,DLLS,NSVL
0.001,0.001,0.498,3,DLLS,STLS
0.356,0.356,0.356,3,KSCY,STLS
0.782,0.782,1.111,3,LA03,STLS
0.001,0.001,0.001,3,HSTN,NWOR
0.471,0.471,0.471,3,DLLS,NWOR
0.001,0.001,0.001,3,ORLD,NWOR
0.001,0.001,0.001,3,SNAN,HSTN
1.266,1.266,1.568,3,DLLS,HSTN
0.303,0.303,0.001,3,ORLD,HSTN
0.341,0.341,0.7390000000000001,3,PHNX,SNAN
1.8589999999999998,1.8589999999999998,1.4609999999999999,3,DLLS,SNAN
0.001,0.001,0.001,3,DNVR,DLLS
0.498,0.498,0.001,3,KSCY,DLLS
1.393,1.393,0.769,3,SNFN,DLLS
0.728,0.728,0.001,3,LA03,DLLS
0.001,0.001,0.001,3,KSCY,DNVR
0.001,0.001,0.001,3,SNFN,DNVR
0.001,0.001,0.001,3,SLKC,DNVR
0.001,0.001,0.001,3,SNFN,KSCY
0.8,0.8,0.8,3,SCRM,SNFN
0.7749999999999999,0.7749999999999999,1.236,3,PTLD,SNFN
1.1199999999999999,1.1199999999999999,0.8160000000000001,3,STTL,SNFN
0.321,0.321,0.001,3,SLKC,SNFN
1.598,1.598,1.598,3,LA03,SNFN
0.001,0.001,0.001,3,SLKC,SCRM
0.462,0.462,0.001,3,STTL,PTLD
0.376,0.376,0.376,3,LA03,SLKC
1.191,1.191,1.191,3,SNDG,LA03
1.1,1.1,1.498,3,PHNX,LA03
0.341,0.341,0.341,3,PHNX,SNDG
0.7849999999999999,0.7849999999999999,1.25,4,CMBR,NY54
1.243,1.243,2.505,4,CHCG,NY54
0.929,0.929,0.476,4,PHLA,NY54
0.001,0.001,0.345,4,WASH,NY54
0.815,0.815,0.35,4,PHLA,CMBR
0.001,0.001,0.454,4,CLEV,CHCG
1.7280000000000002,1.7280000000000002,0.919,4,PHLA,CHCG
1.3860000000000001,1.3860000000000001,2.507,4,STLS,CHCG
0.477,0.477,0.477,4,DNVR,CHCG
0.498,0.498,0.001,4,KSCY,CHCG
0.466,0.466,1.348,4,SNFN,CHCG
1.349,1.349,0.771,4,STTL,CHCG
0.309,0.309,0.629,4,SLKC,CHCG
0.454,0.454,0.454,4,NSVL,CLEV
0.001,0.001,0.001,4,STLS,CLEV
0.8089999999999999,0.8089999999999999,0.356,4,PHLA,CLEV
1.236,1.236,1.236,4,ATLN,RLGH
0.001,0.001,0.001,4,WASH,RLGH
0.383,0.383,0.383,4,WASH,ATLN
0.001,0.001,0.001,4,NSVL,ATLN
0.465,0.465,1.4180000000000001,4,STLS,ATLN
2.9160000000000004,2.9160000000000004,2.2649999999999997,4,DLLS,ATLN
0.767,0.767,0.465,4,ORLD,ATLN
0.7,0.7,0.356,4,WASH,PHLA
0.001,0.001,0.001,4,STLS,NSVL
0.471,0.471,0.471,4,DLLS,NSVL
0.001,0.001,0.498,4,DLLS,STLS
0.356,0.356,0.356,4,KSCY,STLS
0.782,0.782,1.111,4,LA03,STLS
0.001,0.001,0.001,4,HSTN,NWOR
0.471,0.471,0.471,4,DLLS,NWOR
0.001,0.001,0.001,4,ORLD,NWOR
0.001,0.001,0.001,4,SNAN,HSTN
1.266,1.266,1.568,4,DLLS,HSTN
0.303,0.303,0.001,4,ORLD,HSTN
0.341,0.341,0.7390000000000001,4,PHNX,SNAN
1.8589999999999998,1.8589999999999998,1.4609999999999999,4,DLLS,SNAN
0.001,0.001,0.001,4,DNVR,DLLS
0.498,0.498,0.001,4,KSCY,DLLS
1.393,1.393,0.769,4,SNFN,DLLS
1.03,1.03,0.303,4,LA03,DLLS
0.001,0.001,0.001,4,KSCY,DNVR
0.001,0.001,0.001,4,SNFN,DNVR
0.001,0.001,0.001,4,SLKC,DNVR
0.494,0.494,0.494,4,SNFN,KSCY
1.217,1.217,1.217,4,SCRM,SNFN
1.2679999999999998,1.2679999999999998,2.15,4,PTLD,SNFN
1.1199999999999999,1.1199999999999999,0.8160000000000001,4,STTL,SNFN
0.321,0.321,0.001,4,SLKC,SNFN
1.598,1.598,1.598,4,LA03,SNFN
0.001,0.001,0.001,4,SLKC,SCRM
0.883,0.883,0.001,4,STTL,PTLD
0.376,0.376,0.376,4,LA03,SLKC
1.191,1.191,1.191,4,SNDG,LA03
1.1,1.1,1.498,4,PHNX,LA03
0.341,0.341,0.341,4,PHNX,SNDG
0.7849999999999999,0.7849999999999999,1.25,5,CMBR,NY54
1.243,1.243,2.505,5,CHCG,NY54
0.929,0.929,0.476,5,PHLA,NY54
0.001,0.001,0.345,5,WASH,NY54
0.815,0.815,0.35,5,PHLA,CMBR
0.388,0.388,0.841,5,CLEV,CHCG
1.7280000000000002,1.7280000000000002,0.919,5,PHLA,CHCG
1.3860000000000001,1.3860000000000001,2.507,5,STLS,CHCG
0.864,0.864,0.864,5,DNVR,CHCG
0.498,0.498,0.001,5,KSCY,CHCG
0.466,0.466,1.348,5,SNFN,CHCG
1.349,1.349,0.771,5,STTL,CHCG
0.309,0.309,0.629,5,SLKC,CHCG
0.454,0.454,0.454,5,NSVL,CLEV
0.001,0.001,0.001,5,STLS,CLEV
0.8089999999999999,0.8089999999999999,0.356,5,PHLA,CLEV
1.565,1.565,1.565,5,ATLN,RLGH
0.001,0.001,0.001,5,WASH,RLGH
0.383,0.383,0.383,5,WASH,ATLN
0.001,0.001,0.001,5,NSVL,ATLN
0.465,0.465,1.4180000000000001,5,STLS,ATLN
3.2450000000000006,3.2450000000000006,2.594,5,DLLS,ATLN
0.767,0.767,0.465,5,ORLD,ATLN
0.7,0.7,0.356,5,WASH,PHLA
0.001,0.001,0.001,5,STLS,NSVL
0.471,0.471,0.471,5,DLLS,NSVL
0.001,0.001,0.498,5,DLLS,STLS
0.356,0.356,0.839,5,KSCY,STLS
0.782,0.782,1.5939999999999999,5,LA03,STLS
0.001,0.001,0.001,5,HSTN,NWOR
0.471,0.471,0.471,5,DLLS,NWOR
0.001,0.001,0.001,5,ORLD,NWOR
0.001,0.001,0.001,5,SNAN,HSTN
1.647,1.647,1.949,5,DLLS,HSTN
0.303,0.303,0.001,5,ORLD,HSTN
0.341,0.341,0.7390000000000001,5,PHNX,SNAN
2.275,2.275,1.8769999999999998,5,DLLS,SNAN
0.746,1.2169999999999999,0.746,5,DNVR,DLLS
0.498,0.498,0.001,5,KSCY,DLLS
1.8639999999999999,1.393,1.24,5,SNFN,DLLS
1.03,1.03,0.303,5,LA03,DLLS
0.001,0.001,0.001,5,KSCY,DNVR
0.001,0.472,0.001,5,SNFN,DNVR
0.001,0.001,0.001,5,SLKC,DNVR
1.392,1.392,0.909,5,SNFN,KSCY
1.217,1.217,1.217,5,SCRM,SNFN
1.2679999999999998,1.2679999999999998,2.15,5,PTLD,SNFN
1.5909999999999997,1.5909999999999997,1.287,5,STTL,SNFN
0.321,0.321,0.001,5,SLKC,SNFN
2.417,2.417,1.9340000000000002,5,LA03,SNFN
0.001,0.001,0.001,5,SLKC,SCRM
0.883,0.883,0.001,5,STTL,PTLD
0.376,0.376,0.376,5,LA03,SLKC
1.674,1.674,1.674,5,SNDG,LA03
1.4360000000000002,1.4360000000000002,1.834,5,PHNX,LA03
0.341,0.341,0.341,5,PHNX,SNDG
0.7849999999999999,0.7849999999999999,1.25,6,CMBR,NY54
1.243,1.243,2.891,6,CHCG,NY54
0.929,0.929,0.476,6,PHLA,NY54
0.001,0.001,0.731,6,WASH,NY54
0.815,0.815,0.35,6,PHLA,CMBR
0.388,0.388,1.237,6,CLEV,CHCG
1.7280000000000002,1.7280000000000002,0.919,6,PHLA,CHCG
1.7720000000000002,1.3860000000000001,2.922,6,STLS,CHCG
0.864,0.864,0.864,6,DNVR,CHCG
0.498,0.498,0.883,6,KSCY,CHCG
0.466,0.466,1.348,6,SNFN,CHCG
1.349,1.349,1.672,6,STTL,CHCG
0.6950000000000001,0.309,1.0150000000000001,6,SLKC,CHCG
0.454,0.454,0.454,6,NSVL,CLEV
0.397,0.397,0.001,6,STLS,CLEV
0.8089999999999999,0.8089999999999999,0.356,6,PHLA,CLEV
1.951,1.951,1.565,6,ATLN,RLGH
0.001,0.001,0.387,6,WASH,RLGH
0.383,0.383,0.383,6,WASH,ATLN
0.001,0.001,0.001,6,NSVL,ATLN
0.851,0.851,1.8330000000000002,6,STLS,ATLN
3.2450000000000006,3.2450000000000006,2.594,6,DLLS,ATLN
0.767,0.767,0.88,6,ORLD,ATLN
0.7,0.7,0.356,6,WASH,PHLA
0.001,0.001,0.001,6,STLS,NSVL
0.471,0.471,0.471,6,DLLS,NSVL
0.001,0.001,0.498,6,DLLS,STLS
0.752,0.752,0.839,6,KSCY,STLS
1.2650000000000001,1.6510000000000002,2.077,6,LA03,STLS
0.001,0.001,0.001,6,HSTN,NWOR
0.8859999999999999,0.8859999999999999,0.471,6,DLLS,NWOR
0.416,0.416,0.001,6,ORLD,NWOR
0.001,0.001,0.001,6,SNAN,HSTN
1.647,1.647,1.949,6,DLLS,HSTN
0.303,0.303,0.001,6,ORLD,HSTN
0.341,0.341,0.7390000000000001,6,PHNX,SNAN
2.275,2.275,1.8769999999999998,6,DLLS,SNAN
0.746,1.2169999999999999,1.181,6,DNVR,DLLS
0.498,0.498,0.001,6,KSCY,DLLS
2.279,1.808,1.24,6,SNFN,DLLS
1.465,1.465,0.303,6,LA03,DLLS
0.001,0.001,0.001,6,KSCY,DNVR
0.001,0.472,0.001,6,SNFN,DNVR
0.001,0.001,0.436,6,SLKC,DNVR
1.878,1.878,0.909,6,SNFN,KSCY
1.217,1.217,1.217,6,SCRM,SNFN
1.2679999999999998,1.2679999999999998,2.15,6,PTLD,SNFN
2.492,2.492,1.287,6,STTL,SNFN
0.321,0.321,0.001,6,SLKC,SNFN
2.417,2.417,1.9340000000000002,6,LA03,SNFN
0.001,0.001,0.001,6,SLKC,SCRM
0.883,0.883,0.001,6,STTL,PTLD
0.8109999999999999,1.197,0.376,6,LA03,SLKC
2.157,2.157,2.157,6,SNDG,LA03
1.4360000000000002,1.4360000000000002,1.834,6,PHNX,LA03
0.341,0.341,0.341,6,PHNX,SNDG
1.1079999999999999,1.1079999999999999,1.573,7,CMBR,NY54
1.566,1.566,3.214,7,CHCG,NY54
0.929,0.929,0.476,7,PHLA,NY54
0.001,0.001,0.731,7,WASH,NY54
1.148,1.148,0.683,7,PHLA,CMBR
0.388,0.388,1.237,7,CLEV,CHCG
1.7280000000000002,1.7280000000000002,0.919,7,PHLA,CHCG
1.7720000000000002,1.3860000000000001,2.922,7,STLS,CHCG
0.864,0.864,0.864,7,DNVR,CHCG
0.498,0.498,0.883,7,KSCY,CHCG
0.466,0.466,1.348,7,SNFN,CHCG
1.349,1.349,1.672,7,STTL,CHCG
1.018,0.632,1.338,7,SLKC,CHCG
0.454,0.454,0.454,7,NSVL,CLEV
0.879,0.879,0.483,7,STLS,CLEV
1.142,1.142,0.6890000000000001,7,PHLA,CLEV
1.951,1.951,1.565,7,ATLN,RLGH
0.001,0.001,0.387,7,WASH,RLGH
0.383,0.383,0.383,7,WASH,ATLN
0.001,0.001,0.001,7,NSVL,ATLN
0.851,0.851,1.8330000000000002,7,STLS,ATLN
3.5940000000000003,3.5940000000000003,2.9429999999999996,7,DLLS,ATLN
0.767,0.767,0.88,7,ORLD,ATLN
0.7,0.7,0.356,7,WASH,PHLA
0.001,0.001,0.001,7,STLS,NSVL
0.471,0.471,0.471,7,DLLS,NSVL
0.001,0.001,0.498,7,DLLS,STLS
0.752,0.752,0.839,7,KSCY,STLS
1.747,2.133,2.559,7,LA03,STLS
0.001,0.001,0.001,7,HSTN,NWOR
1.2349999999999999,1.2349999999999999,0.82,7,DLLS,NWOR
0.416,0.416,0.001,7,ORLD,NWOR
0.001,0.001,0.001,7,SNAN,HSTN
1.647,1.647,1.949,7,DLLS,HSTN
0.303,0.303,0.001,7,ORLD,HSTN
0.746,0.746,1.1440000000000001,7,PHNX,SNAN
2.275,2.275,1.8769999999999998,7,DLLS,SNAN
0.746,1.2169999999999999,1.181,7,DNVR,DLLS
0.498,0.498,0.001,7,KSCY,DLLS
2.279,1.808,1.24,7,SNFN,DLLS
1.465,1.465,0.303,7,LA03,DLLS
0.001,0.001,0.001,7,KSCY,DNVR
0.001,0.472,0.001,7,SNFN,DNVR
0.001,0.001,0.436,7,SLKC,DNVR
1.878,1.878,0.909,7,SNFN,KSCY
1.217,1.217,1.217,7,SCRM,SNFN
1.2679999999999998,1.2679999999999998,2.15,7,PTLD,SNFN
2.492,2.492,1.287,7,STTL,SNFN
0.321,0.321,0.001,7,SLKC,SNFN
2.417,2.417,1.9340000000000002,7,LA03,SNFN
0.001,0.001,0.001,7,SLKC,SCRM
0.883,0.883,0.001,7,STTL,PTLD
0.8109999999999999,1.197,0.376,7,LA03,SLKC
2.157,2.157,2.157,7,SNDG,LA03
1.8410000000000002,1.8410000000000002,2.239,7,PHNX,LA03
0.341,0.341,0.341,7,PHNX,SNDG
1.1079999999999999,1.1079999999999999,1.573,8,CMBR,NY54
1.566,1.566,3.214,8,CHCG,NY54
0.929,0.929,0.476,8,PHLA,NY54
0.001,0.001,0.731,8,WASH,NY54
1.148,1.148,0.683,8,PHLA,CMBR
1.1620000000000001,1.1620000000000001,2.011,8,CLEV,CHCG
1.7280000000000002,1.7280000000000002,0.919,8,PHLA,CHCG
2.2070000000000003,1.8210000000000002,3.357,8,STLS,CHCG
1.203,1.203,1.203,8,DNVR,CHCG
0.498,0.498,0.883,8,KSCY,CHCG
0.901,0.901,1.7830000000000001,8,SNFN,CHCG
1.349,1.349,1.672,8,STTL,CHCG
1.018,0.632,1.338,8,SLKC,CHCG
0.454,0.454,0.454,8,NSVL,CLEV
0.879,0.879,0.483,8,STLS,CLEV
1.142,1.142,0.6890000000000001,8,PHLA,CLEV
1.951,1.951,1.565,8,ATLN,RLGH
0.001,0.001,0.387,8,WASH,RLGH
0.857,0.857,0.857,8,WASH,ATLN
0.001,0.001,0.001,8,NSVL,ATLN
1.325,1.325,2.3070000000000004,8,STLS,ATLN
3.5940000000000003,3.5940000000000003,2.9429999999999996,8,DLLS,ATLN
0.767,0.767,0.88,8,ORLD,ATLN
0.7,0.7,0.356,8,WASH,PHLA
0.001,0.001,0.001,8,STLS,NSVL
0.471,0.471,0.471,8,DLLS,NSVL
0.001,0.001,0.498,8,DLLS,STLS
0.752,0.752,0.839,8,KSCY,STLS
1.747,2.133,2.559,8,LA03,STLS
0.001,0.001,0.001,8,HSTN,NWOR
1.597,1.597,1.182,8,DLLS,NWOR
0.416,0.416,0.001,8,ORLD,NWOR
0.001,0.001,0.001,8,SNAN,HSTN
2.091,2.091,2.3930000000000002,8,DLLS,HSTN
0.303,0.303,0.001,8,ORLD,HSTN
0.746,0.746,1.1440000000000001,8,PHNX,SNAN
2.643,2.643,2.2449999999999997,8,DLLS,SNAN
1.552,2.0229999999999997,1.987,8,DNVR,DLLS
1.307,1.307,0.81,8,KSCY,DLLS
2.279,1.808,1.24,8,SNFN,DLLS
1.848,1.848,0.6859999999999999,8,LA03,DLLS
0.001,0.001,0.001,8,KSCY,DNVR
0.001,0.472,0.001,8,SNFN,DNVR
0.363,0.363,0.798,8,SLKC,DNVR
1.878,1.878,0.909,8,SNFN,KSCY
1.217,1.217,1.217,8,SCRM,SNFN
1.2679999999999998,1.2679999999999998,2.15,8,PTLD,SNFN
2.492,2.492,1.287,8,STTL,SNFN
0.321,0.321,0.001,8,SLKC,SNFN
2.417,2.417,1.9340000000000002,8,LA03,SNFN
0.001,0.001,0.001,8,SLKC,SCRM
0.883,0.883,0.001,8,STTL,PTLD
0.8109999999999999,1.197,0.376,8,LA03,SLKC
2.54,2.54,2.54,8,SNDG,LA03
1.8410000000000002,1.8410000000000002,2.239,8,PHNX,LA03
0.341,0.341,0.341,8,PHNX,SNDG
1.1079999999999999,1.1079999999999999,1.573,9,CMBR,NY54
2.2190000000000003,2.2190000000000003,3.867,9,CHCG,NY54
0.929,0.929,0.476,9,PHLA,NY54
0.001,0.001,0.731,9,WASH,NY54
1.148,1.148,0.683,9,PHLA,CMBR
1.1620000000000001,1.1620000000000001,2.011,9,CLEV,CHCG
1.7280000000000002,1.7280000000000002,0.919,9,PHLA,CHCG
2.5690000000000004,2.1830000000000003,4.375,9,STLS,CHCG
1.203,1.203,1.203,9,DNVR,CHCG
0.498,0.498,0.883,9,KSCY,CHCG
1.219,1.219,2.422,9,SNFN,CHCG
1.349,1.349,1.672,9,STTL,CHCG
1.353,0.9670000000000001,1.338,9,SLKC,CHCG
0.454,0.454,0.454,9,NSVL,CLEV
1.2469999999999999,1.2469999999999999,0.851,9,STLS,CLEV
1.142,1.142,0.6890000000000001,9,PHLA,CLEV
2.348,1.951,1.962,9,ATLN,RLGH
0.001,0.398,0.387,9,WASH,RLGH
0.857,1.254,0.857,9,WASH,ATLN
0.001,0.001,0.001,9,NSVL,ATLN
2.0839999999999996,2.0839999999999996,3.0660000000000007,9,STLS,ATLN
3.5940000000000003,3.5940000000000003,2.9429999999999996,9,DLLS,ATLN
1.129,1.129,1.242,9,ORLD,ATLN
0.7,0.7,0.356,9,WASH,PHLA
0.001,0.001,0.001,9,STLS,NSVL
0.471,0.471,0.471,9,DLLS,NSVL
0.001,0.001,0.498,9,DLLS,STLS
0.752,0.752,0.839,9,KSCY,STLS
2.068,2.454,2.894,9,LA03,STLS
0.001,0.001,0.001,9,HSTN,NWOR
1.597,1.597,1.182,9,DLLS,NWOR
0.416,0.416,0.001,9,ORLD,NWOR
0.001,0.001,0.001,9,SNAN,HSTN
2.091,2.091,2.3930000000000002,9,DLLS,HSTN
0.303,0.303,0.001,9,ORLD,HSTN
0.746,0.746,1.1440000000000001,9,PHNX,SNAN
2.643,2.643,2.2449999999999997,9,DLLS,SNAN
1.552,2.0229999999999997,1.987,9,DNVR,DLLS
1.307,1.307,0.81,9,KSCY,DLLS
2.279,1.808,1.24,9,SNFN,DLLS
1.848,1.848,0.6859999999999999,9,LA03,DLLS
0.001,0.001,0.001,9,KSCY,DNVR
0.001,0.472,0.001,9,SNFN,DNVR
0.702,0.702,1.137,9,SLKC,DNVR
1.878,1.878,0.909,9,SNFN,KSCY
1.538,1.538,1.538,9,SCRM,SNFN
1.2679999999999998,1.2679999999999998,2.15,9,PTLD,SNFN
