Cultural,Genético,SPF,ciclo,destino,origem
0.40700000000000003,0.40700000000000003,0.40700000000000003,0,UK,IE
0.001,0.001,0.001,0,SE,NO
0.001,0.001,0.001,0,FI,SE
0.001,0.001,0.001,0,LV,EE
0.001,0.001,0.001,1,BE,NL
0.001,0.001,0.001,1,DK,NL
0.32,0.32,0.001,1,DE,NL
0.001,0.001,0.001,1,UK,NL
0.32,0.32,0.001,1,LT,NL
0.001,0.001,0.001,1,IE,BE
1.183,1.183,1.183,1,IS,DK
0.001,0.001,0.001,1,NO,DK
1.805,1.805,1.805,1,DE,DK
0.001,0.001,0.001,1,EE,DK
0.623,0.623,0.623,1,SE,DK
0.001,0.001,0.001,1,RU,DK
0.301,0.301,0.301,1,UA,PL
0.306,0.306,0.306,1,BY,PL
1.4169999999999998,1.4169999999999998,1.117,1,DE,PL
0.001,0.001,0.62,1,CZ,PL
0.001,0.001,0.32,1,LT,PL
0.759,0.759,1.121,1,CZ,DE
1.02,1.02,1.02,1,LU,DE
0.001,0.001,0.34,1,CH,DE
0.758,0.758,0.419,1,CY,DE
0.369,0.369,0.369,1,IL,DE
2.12,2.12,1.139,1,AT,DE
1.0190000000000001,1.0190000000000001,1.0190000000000001,1,RU,DE
1.099,1.099,2.08,1,SK,CZ
0.363,0.363,0.363,1,FR,LU
0.001,0.001,0.001,1,CH,FR
0.001,0.001,0.001,1,ES,FR
0.001,0.001,0.001,1,UK,FR
0.408,0.408,0.408,1,IT,CH
0.001,0.001,0.34,1,ES,CH
0.001,0.001,0.001,1,ES,IT
0.451,0.451,0.451,1,MT,IT
0.001,0.001,0.001,1,AT,IT
0.408,0.408,0.408,1,GR,IT
0.001,0.001,0.001,1,RO,MD
0.326,0.326,0.626,1,HU,BG
0.33,0.33,0.33,1,MK,BG
0.408,0.408,0.408,1,RO,BG
0.326,0.326,0.326,1,TR,BG
1.037,1.037,0.737,1,GR,BG
0.001,0.001,0.001,1,TR,RO
0.001,0.001,0.001,1,HU,RO
0.63,0.63,0.33,1,AT,GR
0.746,0.746,0.40700000000000003,1,UK,CY
0.001,0.001,0.001,1,LT,IL
0.761,0.761,0.761,1,HR,ME
0.363,0.363,0.363,1,RS,HU
0.001,0.001,0.32,1,HR,HU
1.4460000000000002,1.4460000000000002,2.065,1,SK,HU
0.363,0.363,0.001,1,AT,SK
0.001,0.001,0.34,1,ES,PT
0.34,0.34,0.001,1,UK,PT
1.129,1.129,0.81,1,SL,HR
1.129,1.129,0.81,1,AT,SL
0.32,0.32,0.32,1,LV,LT
0.001,0.001,0.001,1,UK,IS
0.40700000000000003,0.40700000000000003,0.40700000000000003,1,UK,IE
0.001,0.001,0.001,1,SE,NO
0.306,0.306,0.306,1,FI,SE
0.001,0.001,0.001,1,LV,EE
0.286,0.286,0.286,2,BE,NL
0.001,0.001,0.357,2,DK,NL
0.605,0.605,0.286,2,DE,NL
0.357,0.357,0.001,2,UK,NL
0.32,0.32,0.001,2,LT,NL
0.001,0.001,0.001,2,IE,BE
1.183,1.183,1.5390000000000001,2,IS,DK
0.001,0.001,0.001,2,NO,DK
2.222,2.222,2.222,2,DE,DK
0.418,0.418,0.418,2,EE,DK
0.623,0.623,0.623,2,SE,DK
0.001,0.001,0.001,2,RU,DK
0.301,0.301,0.301,2,UA,PL
1.459,1.459,1.459,2,BY,PL
2.543,2.097,2.555,2,DE,PL
0.313,0.759,0.62,2,CZ,PL
0.001,0.001,0.32,2,LT,PL
1.176,1.622,1.538,2,CZ,DE
1.02,1.02,1.02,2,LU,DE
0.447,0.447,0.786,2,CH,DE
0.758,0.758,0.419,2,CY,DE
0.369,0.369,0.369,2,IL,DE
2.12,2.12,1.451,2,AT,DE
1.0190000000000001,1.0190000000000001,1.0190000000000001,2,RU,DE
1.828,1.828,2.497,2,SK,CZ
0.363,0.363,0.363,2,FR,LU
0.001,0.001,0.001,2,CH,FR
0.001,0.001,0.001,2,ES,FR
0.001,0.001,0.001,2,UK,FR
0.408,0.408,0.408,2,IT,CH
0.001,0.001,0.34,2,ES,CH
0.001,0.001,0.001,2,ES,IT
0.451,0.451,0.451,2,MT,IT
0.001,0.001,0.001,2,AT,IT
0.699,0.699,0.699,2,GR,IT
0.001,0.001,0.001,2,RO,MD
0.7150000000000001,0.7150000000000001,1.0150000000000001,2,HU,BG
0.33,0.33,0.33,2,MK,BG
0.408,0.408,0.408,2,RO,BG
0.326,0.326,0.326,2,TR,BG
1.3279999999999998,1.3279999999999998,1.028,2,GR,BG
0.001,0.001,0.001,2,TR,RO
0.001,0.001,0.001,2,HU,RO
0.63,0.63,0.33,2,AT,GR
0.746,0.746,0.40700000000000003,2,UK,CY
0.001,0.001,0.001,2,LT,IL
1.073,1.073,1.073,2,HR,ME
0.78,0.78,0.78,2,RS,HU
0.702,0.702,0.7090000000000001,2,HR,HU
2.1750000000000003,2.1750000000000003,2.4819999999999998,2,SK,HU
0.363,0.363,0.001,2,AT,SK
0.001,0.001,0.34,2,ES,PT
0.34,0.34,0.001,2,UK,PT
1.518,1.518,1.5110000000000001,2,SL,HR
1.129,1.129,1.122,2,AT,SL
0.32,0.32,0.32,2,LV,LT
0.357,0.357,0.001,2,UK,IS
0.40700000000000003,0.40700000000000003,0.40700000000000003,2,UK,IE
0.001,0.001,0.001,2,SE,NO
0.306,0.306,0.306,2,FI,SE
0.001,0.001,0.001,2,LV,EE
0.286,0.286,0.286,3,BE,NL
0.001,0.001,0.357,3,DK,NL
0.913,1.323,1.4309999999999998,3,DE,NL
0.357,0.7669999999999999,0.411,3,UK,NL
0.32,0.32,0.428,3,LT,NL
0.001,0.001,0.001,3,IE,BE
1.183,1.183,1.5390000000000001,3,IS,DK
0.333,0.333,0.333,3,NO,DK
2.9699999999999998,2.9699999999999998,2.9699999999999998,3,DE,DK
0.834,0.834,0.834,3,EE,DK
0.623,0.623,0.623,3,SE,DK
0.001,0.001,0.001,3,RU,DK
0.301,0.301,0.301,3,UA,PL
1.869,1.869,1.869,3,BY,PL
2.9530000000000003,2.507,2.9650000000000003,3,DE,PL
0.313,0.759,0.62,3,CZ,PL
0.001,0.001,0.32,3,LT,PL
1.176,1.622,1.538,3,CZ,DE
1.02,1.02,1.02,3,LU,DE
0.779,0.779,1.118,3,CH,DE
1.168,0.758,0.419,3,CY,DE
1.104,1.104,0.677,3,IL,DE
2.946,2.946,2.277,3,AT,DE
1.429,1.429,1.429,3,RU,DE
1.828,1.828,2.497,3,SK,CZ
0.363,0.363,0.363,3,FR,LU
0.001,0.001,0.001,3,CH,FR
0.001,0.001,0.001,3,ES,FR
0.341,0.341,0.341,3,UK,FR
0.408,0.408,0.408,3,IT,CH
0.001,0.001,0.34,3,ES,CH
0.001,0.001,0.001,3,ES,IT
0.8260000000000001,0.8260000000000001,0.8260000000000001,3,MT,IT
0.376,0.376,0.376,3,AT,IT
0.699,0.699,0.699,3,GR,IT
0.001,0.001,0.001,3,RO,MD
0.7150000000000001,0.7150000000000001,1.0150000000000001,3,HU,BG
0.33,0.33,0.33,3,MK,BG
0.408,0.408,0.408,3,RO,BG
0.326,0.326,0.326,3,TR,BG
1.3279999999999998,1.3279999999999998,1.028,3,GR,BG
0.001,0.001,0.001,3,TR,RO
0.001,0.001,0.001,3,HU,RO
1.046,1.046,0.746,3,AT,GR
1.156,0.746,0.40700000000000003,3,UK,CY
0.428,0.428,0.001,3,LT,IL
1.073,1.073,1.073,3,HR,ME
0.78,0.78,0.78,3,RS,HU
0.702,0.702,0.7090000000000001,3,HR,HU
2.1750000000000003,2.1750000000000003,2.4819999999999998,3,SK,HU
0.363,0.363,0.001,3,AT,SK
0.001,0.001,0.34,3,ES,PT
0.34,0.34,0.001,3,UK,PT
2.303,2.303,2.2960000000000003,3,SL,HR
1.914,1.914,1.907,3,AT,SL
0.747,0.747,0.747,3,LV,LT
0.357,0.357,0.001,3,UK,IS
0.40700000000000003,0.40700000000000003,0.40700000000000003,3,UK,IE
0.001,0.001,0.001,3,SE,NO
0.306,0.306,0.306,3,FI,SE
0.001,0.001,0.001,3,LV,EE
0.286,0.286,0.286,4,BE,NL
0.416,0.416,0.772,4,DK,NL
0.913,1.323,1.7159999999999997,4,DE,NL
0.357,0.7669999999999999,0.411,4,UK,NL
0.32,0.32,0.713,4,LT,NL
0.001,0.001,0.001,4,IE,BE
1.979,1.979,2.335,4,IS,DK
0.333,0.333,0.333,4,NO,DK
3.766,3.766,3.766,4,DE,DK
0.834,0.834,0.834,4,EE,DK
0.623,0.623,0.623,4,SE,DK
0.001,0.001,0.001,4,RU,DK
0.301,0.301,0.301,4,UA,PL
1.869,1.869,1.869,4,BY,PL
3.2380000000000004,2.7920000000000003,2.9650000000000003,4,DE,PL
0.655,1.101,0.962,4,CZ,PL
0.628,0.628,0.662,4,LT,PL
1.972,2.418,2.4,4,CZ,DE
1.3860000000000001,1.3860000000000001,1.3860000000000001,4,LU,DE
1.064,1.064,1.403,4,CH,DE
1.168,0.758,0.419,4,CY,DE
1.104,1.104,0.677,4,IL,DE
3.394,3.394,2.6590000000000003,4,AT,DE
1.795,1.795,1.795,4,RU,DE
2.21,2.21,2.945,4,SK,CZ
0.363,0.363,0.363,4,FR,LU
0.001,0.001,0.001,4,CH,FR
0.001,0.001,0.001,4,ES,FR
0.341,0.341,0.341,4,UK,FR
0.408,0.408,0.408,4,IT,CH
0.001,0.001,0.34,4,ES,CH
0.001,0.001,0.001,4,ES,IT
0.8260000000000001,0.8260000000000001,0.8260000000000001,4,MT,IT
0.376,0.376,0.376,4,AT,IT
0.699,0.699,0.699,4,GR,IT
0.762,0.762,0.762,4,RO,MD
1.377,1.377,1.6770000000000003,4,HU,BG
0.33,0.33,0.33,4,MK,BG
0.408,0.408,0.79,4,RO,BG
0.326,0.326,0.326,4,TR,BG
1.3279999999999998,1.3279999999999998,1.4100000000000001,4,GR,BG
0.38,0.38,0.38,4,TR,RO
0.383,0.383,0.001,4,HU,RO
1.046,1.046,1.1280000000000001,4,AT,GR
1.156,0.746,0.40700000000000003,4,UK,CY
0.428,0.428,0.001,4,LT,IL
1.073,1.073,1.073,4,HR,ME
1.6059999999999999,1.6059999999999999,1.6059999999999999,4,RS,HU
0.702,0.702,0.7090000000000001,4,HR,HU
3.0050000000000003,3.0050000000000003,2.9299999999999997,4,SK,HU
0.8109999999999999,0.8109999999999999,0.001,4,AT,SK
0.001,0.001,0.34,4,ES,PT
0.34,0.34,0.001,4,UK,PT
2.303,2.303,2.2960000000000003,4,SL,HR
1.914,1.914,1.907,4,AT,SL
1.089,1.089,1.089,4,LV,LT
0.357,0.357,0.001,4,UK,IS
0.40700000000000003,0.40700000000000003,0.40700000000000003,4,UK,IE
0.001,0.001,0.001,4,SE,NO
0.306,0.306,0.306,4,FI,SE
0.001,0.001,0.001,4,LV,EE
1.5770000000000002,1.5770000000000002,1.5770000000000002,5,BE,NL
0.416,0.416,0.772,5,DK,NL
1.356,1.766,2.485,5,DE,NL
0.756,1.166,1.1360000000000001,5,UK,NL
0.32,0.32,0.713,5,LT,NL
0.444,0.444,0.444,5,IE,BE
1.979,1.979,2.764,5,IS,DK
0.333,0.333,0.333,5,NO,DK
3.766,3.766,4.195,5,DE,DK
0.834,0.834,0.834,5,EE,DK
0.623,0.623,0.623,5,SE,DK
0.001,0.001,0.001,5,RU,DK
0.301,0.301,0.301,5,UA,PL
1.869,1.869,1.869,5,BY,PL
3.2380000000000004,2.7920000000000003,2.9650000000000003,5,DE,PL
0.655,1.101,0.962,5,CZ,PL
0.628,0.628,0.662,5,LT,PL
2.298,2.744,2.726,5,CZ,DE
1.3860000000000001,1.3860000000000001,1.3860000000000001,5,LU,DE
1.064,1.064,1.832,5,CH,DE
1.494,1.084,0.419,5,CY,DE
1.104,1.104,0.677,5,IL,DE
3.837,3.837,3.1020000000000003,5,AT,DE
1.795,1.795,1.795,5,RU,DE
2.21,2.21,2.945,5,SK,CZ
0.363,0.363,0.363,5,FR,LU
0.001,0.001,0.001,5,CH,FR
0.43,0.43,0.001,5,ES,FR
0.77,0.77,0.341,5,UK,FR
0.408,0.408,0.837,5,IT,CH
0.001,0.001,0.34,5,ES,CH
0.43,0.43,0.001,5,ES,IT
1.2550000000000001,1.2550000000000001,1.2550000000000001,5,MT,IT
0.779,0.779,0.779,5,AT,IT
1.033,1.033,1.033,5,GR,IT
1.096,1.096,1.096,5,RO,MD
1.377,1.377,1.6770000000000003,5,HU,BG
0.33,0.33,0.33,5,MK,BG
0.742,0.742,1.124,5,RO,BG
0.326,0.326,0.326,5,TR,BG
1.662,1.662,1.7440000000000002,5,GR,BG
0.38,0.38,0.38,5,TR,RO
0.383,0.383,0.001,5,HU,RO
1.046,1.046,1.1280000000000001,5,AT,GR
1.482,1.072,0.40700000000000003,5,UK,CY
0.428,0.428,0.001,5,LT,IL
1.516,1.516,1.516,5,HR,ME
1.6059999999999999,1.6059999999999999,1.6059999999999999,5,RS,HU
0.702,0.702,0.7090000000000001,5,HR,HU
3.0050000000000003,3.0050000000000003,2.9299999999999997,5,SK,HU
0.8109999999999999,0.8109999999999999,0.001,5,AT,SK
0.001,0.001,0.34,5,ES,PT
0.7390000000000001,0.7390000000000001,0.4,5,UK,PT
2.746,2.746,2.7390000000000003,5,SL,HR
2.735,2.735,2.728,5,AT,SL
1.089,1.089,1.089,5,LV,LT
0.786,0.786,0.001,5,UK,IS
0.40700000000000003,0.40700000000000003,0.40700000000000003,5,UK,IE
0.001,0.001,0.001,5,SE,NO
0.306,0.306,0.306,5,FI,SE
0.001,0.001,0.001,5,LV,EE
1.5770000000000002,1.5770000000000002,1.8900000000000001,6,BE,NL
0.416,0.416,0.772,6,DK,NL
1.356,1.766,2.933,6,DE,NL
1.069,1.4789999999999999,1.1360000000000001,6,UK,NL
0.633,0.633,1.474,6,LT,NL
0.444,0.444,0.757,6,IE,BE
1.979,1.979,2.764,6,IS,DK
0.333,0.333,0.333,6,NO,DK
3.766,3.766,4.195,6,DE,DK
0.834,0.834,0.834,6,EE,DK
0.623,0.623,0.623,6,SE,DK
0.001,0.001,0.001,6,RU,DK
1.137,1.137,1.137,6,UA,PL
1.869,1.869,1.869,6,BY,PL
4.103000000000001,3.657,3.382,6,DE,PL
1.4220000000000002,1.8679999999999999,1.729,6,CZ,PL
1.424,1.424,1.01,6,LT,PL
2.298,2.744,2.726,6,CZ,DE
1.3860000000000001,1.3860000000000001,1.3860000000000001,6,LU,DE
1.512,1.512,2.2800000000000002,6,CH,DE
1.494,1.084,0.419,6,CY,DE
1.104,1.104,0.677,6,IL,DE
4.212,4.212,3.4770000000000003,6,AT,DE
2.5869999999999997,2.5869999999999997,2.5869999999999997,6,RU,DE
3.304,3.304,4.039,6,SK,CZ
0.363,0.363,0.363,6,FR,LU
0.001,0.001,0.001,6,CH,FR
0.43,0.43,0.001,6,ES,FR
0.77,0.77,0.341,6,UK,FR
0.856,0.856,1.285,6,IT,CH
0.001,0.001,0.34,6,ES,CH
0.712,0.712,0.283,6,ES,IT
1.703,1.703,1.703,6,MT,IT
0.779,0.779,0.779,6,AT,IT
1.315,1.315,1.315,6,GR,IT
1.471,1.471,1.471,6,RO,MD
1.377,1.377,1.6770000000000003,6,HU,BG
0.33,0.33,0.33,6,MK,BG
1.101,1.101,1.858,6,RO,BG
0.326,0.326,0.326,6,TR,BG
1.944,1.944,2.4010000000000002,6,GR,BG
0.38,0.38,0.38,6,TR,RO
1.109,1.109,0.352,6,HU,RO
1.046,1.046,1.5030000000000001,6,AT,GR
1.482,1.072,0.40700000000000003,6,UK,CY
0.428,0.428,0.001,6,LT,IL
1.516,1.516,1.516,6,HR,ME
1.9329999999999998,1.9329999999999998,1.9329999999999998,6,RS,HU
0.702,0.702,0.7090000000000001,6,HR,HU
3.7070000000000003,3.7070000000000003,3.2569999999999997,6,SK,HU
1.186,1.186,0.001,6,AT,SK
0.001,0.001,0.34,6,ES,PT
0.7390000000000001,0.7390000000000001,0.4,6,UK,PT
2.746,2.746,2.7390000000000003,6,SL,HR
2.735,2.735,2.728,6,AT,SL
2.198,2.198,2.198,6,LV,LT
0.786,0.786,0.001,6,UK,IS
0.72,0.72,0.40700000000000003,6,UK,IE
0.001,0.001,0.001,6,SE,NO
0.306,0.306,0.306,6,FI,SE
0.001,0.001,0.001,6,LV,EE
1.5770000000000002,1.5770000000000002,1.8900000000000001,7,BE,NL
0.416,0.416,1.1600000000000001,7,DK,NL
1.6460000000000001,2.056,3.223,7,DE,NL
1.069,1.4789999999999999,1.524,7,UK,NL
0.923,0.923,1.764,7,LT,NL
0.444,0.444,0.757,7,IE,BE
2.692,2.692,3.089,7,IS,DK
0.7210000000000001,0.7210000000000001,0.7210000000000001,7,NO,DK
4.091,4.091,4.5200000000000005,7,DE,DK
0.834,0.834,0.834,7,EE,DK
0.623,0.623,0.623,7,SE,DK
0.001,0.001,0.001,7,RU,DK
1.578,1.578,1.578,7,UA,PL
1.869,1.869,1.869,7,BY,PL
4.869000000000001,4.423,4.148000000000001,7,DE,PL
1.4220000000000002,1.8679999999999999,1.729,7,CZ,PL
1.424,1.424,1.01,7,LT,PL
2.298,2.744,2.726,7,CZ,DE
1.3860000000000001,1.3860000000000001,1.3860000000000001,7,LU,DE
1.512,1.512,2.2800000000000002,7,CH,DE
1.494,1.084,0.419,7,CY,DE
1.104,1.104,0.677,7,IL,DE
4.502,4.502,3.7670000000000003,7,AT,DE
2.5869999999999997,2.5869999999999997,2.5869999999999997,7,RU,DE
3.304,3.304,4.039,7,SK,CZ
0.363,0.363,0.363,7,FR,LU
0.001,0.001,0.001,7,CH,FR
0.43,0.43,0.001,7,ES,FR
0.77,0.77,0.341,7,UK,FR
0.856,0.856,1.285,7,IT,CH
0.001,0.001,0.34,7,ES,CH
0.712,0.712,0.283,7,ES,IT
1.703,1.703,1.703,7,MT,IT
0.779,0.779,0.779,7,AT,IT
1.315,1.315,1.315,7,GR,IT
1.471,1.471,1.471,7,RO,MD
1.377,1.377,1.6770000000000003,7,HU,BG
0.749,0.749,0.749,7,MK,BG
1.101,1.101,1.858,7,RO,BG
0.745,0.745,0.745,7,TR,BG
1.944,1.944,2.4010000000000002,7,GR,BG
0.38,0.38,0.38,7,TR,RO
1.109,1.109,0.352,7,HU,RO
1.046,1.046,1.5030000000000001,7,AT,GR
1.482,1.072,0.40700000000000003,7,UK,CY
0.428,0.428,0.001,7,LT,IL
1.516,1.516,1.516,7,HR,ME
1.9329999999999998,1.9329999999999998,1.9329999999999998,7,RS,HU
0.702,0.702,0.7090000000000001,7,HR,HU
3.7070000000000003,3.7070000000000003,3.2569999999999997,7,SK,HU
1.186,1.186,0.001,7,AT,SK
0.001,0.001,0.34,7,ES,PT
1.1270000000000002,1.1270000000000002,0.788,7,UK,PT
2.746,2.746,2.7390000000000003,7,SL,HR
3.025,3.025,3.0180000000000002,7,AT,SL
2.198,2.198,2.198,7,LV,LT
1.174,1.174,0.001,7,UK,IS
0.72,0.72,0.40700000000000003,7,UK,IE
0.001,0.001,0.001,7,SE,NO
0.306,0.306,0.306,7,FI,SE
0.001,0.001,0.001,7,LV,EE
1.5770000000000002,1.5770000000000002,1.8900000000000001,8,BE,NL
0.416,0.788,1.1600000000000001,8,DK,NL
1.6460000000000001,2.428,3.223,8,DE,NL
1.069,1.4789999999999999,1.524,8,UK,NL
0.923,0.923,1.764,8,LT,NL
0.444,0.444,0.757,8,IE,BE
2.692,2.692,3.089,8,IS,DK
1.3770000000000002,1.3770000000000002,1.3770000000000002,8,NO,DK
5.119,4.747,5.548,8,DE,DK
1.206,1.206,1.206,8,EE,DK
0.623,0.623,0.623,8,SE,DK
0.001,0.001,0.001,8,RU,DK
1.578,1.578,1.578,8,UA,PL
1.869,1.869,1.869,8,BY,PL
4.869000000000001,4.423,4.148000000000001,8,DE,PL
1.4220000000000002,1.8679999999999999,1.729,8,CZ,PL
1.424,1.424,1.01,8,LT,PL
3.326,3.7720000000000002,3.472,8,CZ,DE
1.3860000000000001,1.3860000000000001,1.3860000000000001,8,LU,DE
1.512,1.512,2.2800000000000002,8,CH,DE
1.494,1.084,0.419,8,CY,DE
1.104,1.104,0.677,8,IL,DE
4.502,4.502,4.049,8,AT,DE
2.5869999999999997,2.5869999999999997,2.5869999999999997,8,RU,DE
4.332,4.332,4.784999999999999,8,SK,CZ
0.363,0.363,0.363,8,FR,LU
0.001,0.001,0.001,8,CH,FR
0.43,0.43,0.001,8,ES,FR
0.77,0.77,0.341,8,UK,FR
0.856,0.856,1.285,8,IT,CH
0.001,0.001,0.34,8,ES,CH
0.712,0.712,0.283,8,ES,IT
2.076,2.076,2.076,8,MT,IT
0.779,0.779,0.779,8,AT,IT
1.315,1.315,1.315,8,GR,IT
1.471,1.471,1.471,8,RO,MD
1.734,1.734,2.0340000000000003,8,HU,BG
1.1059999999999999,1.1059999999999999,1.1059999999999999,8,MK,BG
1.101,1.101,2.14,8,RO,BG
0.745,0.745,0.745,8,TR,BG
1.944,1.944,2.6830000000000003,8,GR,BG
0.38,0.38,0.38,8,TR,RO
1.391,1.391,0.352,8,HU,RO
1.046,1.046,1.7850000000000001,8,AT,GR
1.482,1.072,0.40700000000000003,8,UK,CY
0.428,0.428,0.001,8,LT,IL
1.516,1.516,1.516,8,HR,ME
2.679,2.679,2.679,8,RS,HU
1.059,1.059,1.066,8,HR,HU
4.735,4.735,4.002999999999999,8,SK,HU
1.186,1.186,0.001,8,AT,SK
0.001,0.001,0.34,8,ES,PT
1.1270000000000002,1.1270000000000002,0.788,8,UK,PT
2.746,2.746,2.7390000000000003,8,SL,HR
3.025,3.025,3.0180000000000002,8,AT,SL
2.198,2.198,2.198,8,LV,LT
1.174,1.174,0.001,8,UK,IS
0.72,0.72,0.40700000000000003,8,UK,IE
0.001,0.001,0.001,8,SE,NO
0.306,0.306,0.306,8,FI,SE
0.001,0.001,0.001,8,LV,EE
1.5770000000000002,1.5770000000000002,1.8900000000000001,9,BE,NL
0.416,0.788,1.596,9,DK,NL
2.0820000000000003,2.864,3.5149999999999997,9,DE,NL
2.162,2.572,2.617,9,UK,NL
1.215,1.215,1.764,9,LT,NL
0.444,0.444,0.757,9,IE,BE
3.0810000000000004,3.0810000000000004,3.4779999999999998,9,IS,DK
1.3770000000000002,1.3770000000000002,1.3770000000000002,9,NO,DK
5.942,5.57,6.371,9,DE,DK
1.206,1.206,1.206,9,EE,DK
1.057,1.057,1.057,9,SE,DK
0.001,0.001,0.437,9,RU,DK
1.578,1.578,1.578,9,UA,PL
2.263,2.263,2.263,9,BY,PL
5.263000000000001,4.817,4.542000000000001,9,DE,PL
1.4220000000000002,1.8679999999999999,1.729,9,CZ,PL
1.424,1.424,1.01,9,LT,PL
3.715,4.1610000000000005,3.8609999999999998,9,CZ,DE
1.3860000000000001,1.3860000000000001,1.3860000000000001,9,LU,DE
1.946,1.946,3.1080000000000005,9,CH,DE
1.494,1.084,0.419,9,CY,DE
1.104,1.104,0.9690000000000001,9,IL,DE
4.896,4.896,4.049,9,AT,DE
3.0229999999999997,3.0229999999999997,2.5869999999999997,9,RU,DE
4.721,4.721,5.1739999999999995,9,SK,CZ
0.363,0.363,0.363,9,FR,LU
0.001,0.001,0.001,9,CH,FR
0.43,0.43,0.001,9,ES,FR
0.77,0.77,0.341,9,UK,FR
1.29,1.29,2.113,9,IT,CH
0.001,0.001,0.34,9,ES,CH
1.13,1.13,0.701,9,ES,IT
2.47,2.47,2.47,9,MT,IT
1.173,1.173,0.779,9,AT,IT
1.315,1.315,1.315,9,GR,IT
1.471,1.471,1.471,9,RO,MD
1.734,1.734,2.0340000000000003,9,HU,BG
1.1059999999999999,1.1059999999999999,1.1059999999999999,9,MK,BG
1.101,1.101,2.14,9,RO,BG
0.745,0.745,0.745,9,TR,BG
1.944,1.944,2.6830000000000003,9,GR,BG
0.38,0.38,0.38,9,TR,RO
1.391,1.391,0.352,9,HU,RO
1.046,1.046,1.7850000000000001,9,AT,GR
1.482,1.072,0.40700000000000003,9,UK,CY
0.72,0.72,0.001,9,LT,IL
1.516,1.516,1.516,9,HR,ME
2.679,2.679,2.679,9,RS,HU
1.059,1.059,1.066,9,HR,HU
4.735,4.735,4.002999999999999,9,SK,HU
1.186,1.186,0.001,9,AT,SK
0.419,0.419,0.758,9,ES,PT
1.1270000000000002,1.1270000000000002,0.788,9,UK,PT
2.746,2.746,2.7390000000000003,9,SL,HR
3.025,3.025,3.0180000000000002,9,AT,SL
2.198,2.198,2.198,9,LV,LT
1.174,1.174,0.001,9,UK,IS
0.72,0.72,0.40700000000000003,9,UK,IE
0.001,0.001,0.001,9,SE,NO
0.74,0.74,0.74,9,FI,SE
0.001,0.001,0.001,9,LV,EE
2.0050000000000003,2.0050000000000003,2.318,10,BE,NL
0.416,0.788,1.596,10,DK,NL
2.5100000000000002,3.292,3.9429999999999996,10,DE,NL
2.162,2.572,2.617,10,UK,NL
1.215,1.215,1.764,10,LT,NL
0.444,0.444,0.757,10,IE,BE
3.0810000000000004,3.0810000000000004,3.4779999999999998,10,IS,DK
1.3770000000000002,1.3770000000000002,1.3770000000000002,10,NO,DK
6.6690000000000005,6.297000000000001,7.098000000000001,10,DE,DK
1.5939999999999999,1.5939999999999999,1.5939999999999999,10,EE,DK
1.396,1.396,1.396,10,SE,DK
0.001,0.001,0.437,10,RU,DK
1.917,1.917,1.917,10,UA,PL
2.263,2.263,2.263,10,BY,PL
5.602000000000001,5.156000000000001,4.881000000000001,10,DE,PL
